SalesOrderID,ProductID,QuantitySold,OrderDate,Deposit,TransactionDate,PaymentMethod,TotalAmount,Tax,Discount,WarehouseID,EmployeeID,CustomerID
228,221,90,2011-09-14 19:04:21,846.48,2011-11-09 19:04:21,Cash,385.8,138.37,237.79,5,13,875
229,42,51,2018-01-14 20:28:21,220.49,2018-02-18 20:28:21,Bank Transfer,1661.28,314.94,454.01,3,22,977
230,117,80,2012-03-24 01:17:08,636.28,2012-05-23 01:17:08,Credit Card,2790.83,946.95,408.36,4,74,438
231,378,90,2011-01-04 08:04:23,719.02,2011-02-26 08:04:23,Bank Transfer,9029.38,380.52,27.11,8,75,195
232,444,11,2017-07-25 18:54:53,4.07,2017-09-11 18:54:53,Credit Card,3538.44,31.82,229.86,1,68,848
233,212,97,2020-03-22 14:59:45,826.94,2020-04-23 14:59:45,Cash,2008.65,859.68,287.51,9,47,749
234,33,100,2013-04-18 09:34:28,365.22,2013-06-08 09:34:28,Credit Card,6257.45,155.73,357.31,3,72,234
235,191,31,2017-07-01 11:38:14,272.18,2017-08-20 11:38:14,Bank Transfer,2758.41,604.01,4.49,2,41,978
236,88,92,2011-10-19 20:20:00,728.46,2011-12-18 20:20:00,Bank Transfer,9614.88,53.77,406.14,5,68,944
237,63,81,2014-12-05 06:59:02,313.71,2015-01-17 06:59:02,Bank Transfer,4572.17,589.51,105.84,3,35,413
238,319,84,2016-12-03 13:28:53,400.25,2017-01-24 13:28:53,Cash,6054.84,171.25,261.64,10,56,206
239,271,80,2024-07-31 15:21:09,650.11,2024-09-23 15:21:09,Bank Transfer,4122.23,11.84,92.38,7,49,584
240,314,25,2011-08-08 04:35:14,831.69,2011-09-30 04:35:14,Credit Card,3209.02,446.62,139.82,3,95,295
241,140,40,2023-09-11 07:01:40,141.93,2023-10-30 07:01:40,Bank Transfer,1791.41,540.59,448.68,4,20,346
242,43,21,2021-02-10 14:51:06,375.48,2021-03-23 14:51:06,Bank Transfer,9666.3,66.53,324.15,3,57,161
243,235,24,2013-03-16 20:15:39,112.45,2013-05-04 20:15:39,Cash,6161.05,23.18,197.02,1,22,133
244,206,30,2023-03-13 14:49:04,74.1,2023-04-30 14:49:04,Cash,8451.93,118.07,90.32,1,38,681
245,384,87,2012-03-08 04:48:42,208.87,2012-04-07 04:48:42,Credit Card,8876.96,418.3,332.42,10,63,117
246,470,64,2019-03-03 18:30:46,477.35,2019-04-08 18:30:46,Bank Transfer,2173.44,379.32,11.02,8,4,279
247,474,20,2019-05-26 08:27:49,43.32,2019-07-21 08:27:49,Bank Transfer,9452.1,424.36,202.13,5,64,761
248,215,25,2015-04-11 17:39:57,363.8,2015-05-27 17:39:57,Bank Transfer,6864.38,250.01,351.27,2,102,153
249,199,78,2018-10-15 06:39:25,300.92,2018-11-18 06:39:25,Cash,2447.64,324.01,406.3,2,65,483
250,475,2,2011-02-06 08:28:57,646.26,2011-04-02 08:28:57,Bank Transfer,3473.37,41.21,274.81,3,19,67
251,209,18,2013-07-07 12:27:53,723.36,2013-08-30 12:27:53,Bank Transfer,8661.73,174.36,90.41,1,91,799
252,419,67,2014-03-17 07:18:47,839.36,2014-05-14 07:18:47,Cash,6351.26,889.59,248.99,10,26,544
253,136,11,2023-12-02 05:27:58,407.08,2024-01-08 05:27:58,Credit Card,8476.17,146.36,323.27,3,66,512
254,158,4,2011-12-02 11:34:29,140.21,2012-01-09 11:34:29,Credit Card,9482.25,211.53,75.92,7,3,883
255,301,24,2017-10-18 14:29:28,795.7,2017-11-23 14:29:28,Bank Transfer,1043.44,993.42,205.38,6,65,772
256,199,34,2014-12-18 00:50:46,939.03,2015-01-18 00:50:46,Bank Transfer,5124.32,790.08,370.15,3,79,596
257,218,52,2023-08-24 18:32:32,702.45,2023-10-09 18:32:32,Credit Card,5173.18,31.17,254.25,4,2,629
258,201,75,2013-01-15 10:54:03,28.94,2013-02-28 10:54:03,Bank Transfer,2968.96,376.28,418.3,1,64,486
259,491,96,2023-09-30 03:00:18,109.3,2023-11-06 03:00:18,Bank Transfer,3385.28,621.63,430.25,8,47,246
260,180,77,2014-04-04 20:57:06,669.09,2014-05-10 20:57:06,Cash,6375.2,570.48,471.63,6,84,926
261,125,25,2019-11-18 15:14:52,910.05,2020-01-07 15:14:52,Bank Transfer,2665.52,627.64,123.87,4,93,336
262,10,51,2013-07-08 03:53:23,575.87,2013-09-03 03:53:23,Bank Transfer,7733.81,864.06,121.62,9,80,21
263,166,35,2018-06-14 03:46:22,499,2018-07-19 03:46:22,Credit Card,6642.65,176.85,487.52,1,101,404
264,129,97,2017-01-22 04:24:57,309.25,2017-03-05 04:24:57,Cash,9899.28,968.2,405.29,9,89,939
265,264,77,2024-02-21 07:48:48,170.66,2024-04-03 07:48:48,Bank Transfer,9468.2,357.35,158.01,3,62,786
266,28,95,2018-09-06 16:30:15,95.31,2018-11-03 16:30:15,Bank Transfer,7159.77,421.65,197.71,4,93,509
267,403,90,2018-04-27 17:53:10,654.66,2018-05-27 17:53:10,Bank Transfer,3211.68,308.51,204.77,6,14,343
268,321,12,2023-03-20 06:39:02,836.94,2023-04-27 06:39:02,Credit Card,9217.3,698.65,269.05,2,40,323
269,312,40,2019-08-18 09:27:19,124.95,2019-09-17 09:27:19,Bank Transfer,6526.92,170.96,400.34,9,9,274
270,18,11,2011-05-29 10:19:25,635.92,2011-07-20 10:19:25,Credit Card,6716.28,577.54,172.15,5,94,316
271,88,86,2017-08-18 00:57:35,542.77,2017-10-10 00:57:35,Cash,3057.43,317.93,344,1,84,766
272,56,5,2012-11-03 11:09:09,632.91,2012-12-19 11:09:09,Cash,7005.65,909.24,178.26,10,63,801
273,205,25,2013-10-29 08:58:30,291.69,2013-12-02 08:58:30,Cash,3578.85,416.85,419.64,3,38,506
274,286,18,2023-08-22 03:47:23,690.28,2023-10-04 03:47:23,Cash,9350.51,856.84,178.52,8,18,153
275,190,6,2024-07-31 07:18:54,121.07,2024-08-31 07:18:54,Credit Card,3840.79,23.4,69.98,9,39,691
276,224,61,2016-10-31 02:20:30,458.29,2016-12-18 02:20:30,Cash,4335.54,122.23,88.38,3,75,837
277,206,32,2021-03-10 16:11:31,439.53,2021-04-23 16:11:31,Cash,3478.26,361.92,389.28,10,39,741
278,54,88,2014-03-05 13:55:28,684.36,2014-04-11 13:55:28,Credit Card,8516.59,979.91,222.29,2,12,410
279,415,46,2018-04-04 00:25:57,202.83,2018-05-09 00:25:57,Credit Card,1360.83,607.1,113.55,9,51,171
280,453,74,2014-09-14 15:03:40,650.37,2014-11-10 15:03:40,Bank Transfer,4768.54,585.26,441.66,8,44,621
281,128,81,2016-09-16 12:42:54,454.05,2016-11-09 12:42:54,Credit Card,4787.35,964.97,108.33,6,67,759
282,74,3,2016-05-10 13:40:55,471.79,2016-06-21 13:40:55,Credit Card,8540.34,572.22,125.96,8,86,568
283,154,82,2020-02-14 01:20:45,634.6,2020-03-25 01:20:45,Cash,5857.75,908.99,123.06,4,36,87
284,95,28,2013-07-27 02:55:00,879.64,2013-08-29 02:55:00,Cash,8230.75,693.41,323.39,9,42,51
285,294,52,2017-10-30 14:42:28,456.27,2017-12-11 14:42:28,Credit Card,7202.93,7.13,477.8,5,59,315
286,365,44,2015-11-27 14:33:12,370.56,2015-12-27 14:33:12,Credit Card,2244.67,316.3,62.03,7,1,331
287,251,96,2013-01-22 02:19:52,43.38,2013-03-04 02:19:52,Cash,5088.35,446.39,31.51,3,30,492
288,382,23,2022-04-20 17:12:37,555.89,2022-06-12 17:12:37,Bank Transfer,2380.07,489.5,416.25,9,46,445
289,78,80,2019-01-10 19:50:08,413.27,2019-02-17 19:50:08,Credit Card,7575.26,618.8,289.84,10,8,635
290,146,61,2018-06-26 05:30:14,81.62,2018-08-05 05:30:14,Bank Transfer,4390.64,254.61,365.08,7,68,433
291,145,89,2010-10-10 03:20:04,277.76,2010-11-24 03:20:04,Bank Transfer,6198.95,119.87,464.84,6,14,674
292,222,2,2020-06-07 16:42:57,17.37,2020-07-27 16:42:57,Credit Card,2554.51,948.45,181.86,9,30,884
293,369,98,2014-06-12 06:49:31,106.04,2014-07-22 06:49:31,Credit Card,4173.98,839.68,16.71,8,81,443
294,127,92,2021-05-17 17:05:34,685.92,2021-06-16 17:05:34,Cash,2228.78,32.48,404.5,8,82,194
295,45,47,2010-12-07 23:32:55,155,2011-01-14 23:32:55,Cash,7571.71,154.69,42.49,3,69,125
296,103,8,2015-11-09 09:10:16,609.09,2015-12-16 09:10:16,Cash,2417.75,938.19,27.39,9,8,554
297,448,91,2022-10-14 08:11:45,351.79,2022-11-28 08:11:45,Credit Card,4544.84,297.99,439.72,3,93,428
298,13,21,2011-11-23 20:36:20,969.71,2011-12-23 20:36:20,Cash,6329.42,733.7,133.24,9,50,76
299,268,73,2024-01-14 19:04:51,635.26,2024-03-10 19:04:51,Cash,1315.83,30.39,75.25,5,69,548
300,258,17,2021-08-09 18:08:50,887.49,2021-09-22 18:08:50,Credit Card,8394.93,750.73,71.6,4,100,769
301,179,41,2020-06-24 17:01:36,149.3,2020-08-06 17:01:36,Credit Card,3143.16,810.57,143.55,9,8,240
302,90,46,2021-07-08 10:56:49,102.4,2021-08-07 10:56:49,Cash,7767.92,392.13,437.96,2,78,348
303,153,53,2016-12-17 05:18:36,457.15,2017-02-07 05:18:36,Credit Card,5979,761.21,440.45,5,14,560
304,352,5,2016-02-04 05:29:43,444.22,2016-03-16 05:29:43,Credit Card,2082.13,972.03,419.46,6,9,267
305,127,47,2013-11-23 22:34:40,290.61,2014-01-05 22:34:40,Cash,4003.1,536.32,268.39,9,101,789
306,455,39,2016-01-07 12:33:53,770.67,2016-02-16 12:33:53,Bank Transfer,4586.47,179.02,212.82,10,30,724
307,472,37,2024-08-18 21:29:20,779.68,2024-10-07 21:29:20,Cash,9345.17,212.71,8.49,3,14,724
308,245,51,2012-04-18 00:11:26,795.1,2012-06-06 00:11:26,Cash,8273.15,201.21,396.44,5,93,940
309,247,21,2012-12-24 17:19:06,800.25,2013-01-25 17:19:06,Credit Card,3607,120.82,174.8,9,43,23
310,278,24,2023-06-19 05:11:11,585.27,2023-07-22 05:11:11,Bank Transfer,9931.84,611.94,4.95,2,8,175
311,126,75,2019-09-27 14:02:24,680.5,2019-11-08 14:02:24,Credit Card,6676.13,858.84,300.95,1,58,737
312,291,35,2022-08-14 18:07:53,560.96,2022-09-20 18:07:53,Bank Transfer,2478.91,1.38,106.21,1,55,694
313,232,85,2013-06-28 16:59:19,474.96,2013-07-28 16:59:19,Credit Card,9046.58,936.72,230.87,10,63,49
314,134,41,2011-07-27 22:58:08,54.99,2011-09-01 22:58:08,Cash,5457.4,843.84,314.87,3,86,45
315,129,33,2014-10-14 15:03:07,906.77,2014-11-18 15:03:07,Bank Transfer,7660.63,284.98,414.57,4,79,647
316,462,98,2024-04-07 12:26:52,471.13,2024-05-31 12:26:52,Credit Card,1496.86,490.88,296.76,9,29,10
317,439,83,2021-08-03 12:31:18,131.08,2021-09-11 12:31:18,Cash,3219.33,508.67,464.17,4,31,173
318,111,92,2011-05-01 07:35:55,884.23,2011-06-02 07:35:55,Credit Card,8441.63,219.18,387.61,9,100,167
319,204,60,2024-03-29 01:26:22,965.38,2024-05-02 01:26:22,Credit Card,3441.69,101.32,298.62,5,25,421
320,145,63,2010-12-20 13:00:08,813.65,2011-01-22 13:00:08,Cash,1386.99,448.14,271.56,4,46,348
321,497,27,2014-06-18 18:46:10,962.62,2014-08-17 18:46:10,Bank Transfer,9346.71,641.16,317.09,5,40,724
322,200,77,2017-10-02 08:15:27,42.31,2017-11-26 08:15:27,Bank Transfer,5259.96,336.58,99.66,5,63,102
323,474,56,2020-11-28 21:15:41,553.17,2021-01-23 21:15:41,Bank Transfer,593.79,858.56,236.04,2,8,985
324,378,56,2018-08-22 10:12:26,989.73,2018-10-08 10:12:26,Cash,3674.21,40.63,181.11,1,7,150
325,190,52,2020-05-19 01:22:19,723.9,2020-06-24 01:22:19,Credit Card,2994.73,34.7,226.75,5,19,84
326,12,41,2021-08-22 14:21:26,307.48,2021-10-13 14:21:26,Cash,7434.95,815.71,95.63,2,65,240
327,134,76,2011-10-02 10:25:32,629.41,2011-11-23 10:25:32,Bank Transfer,5818.21,150.18,76.72,2,8,736
328,280,6,2024-09-02 17:19:03,441.26,2024-10-30 17:19:03,Bank Transfer,8678.86,890.02,253.6,6,79,822
329,322,77,2014-07-20 19:49:08,85.66,2014-09-18 19:49:08,Bank Transfer,1750.96,589.49,337.99,2,100,881
330,223,76,2017-11-23 15:55:29,843.35,2018-01-06 15:55:29,Credit Card,9373.84,228.04,265.63,4,34,503
331,426,68,2024-05-04 22:39:08,430.44,2024-07-03 22:39:08,Cash,2751.46,786.16,360.66,2,43,668
332,27,9,2017-12-30 20:57:14,532.22,2018-02-18 20:57:14,Credit Card,3381.77,237.88,490.66,10,2,980
333,256,69,2022-02-08 03:50:16,775.41,2022-03-30 03:50:16,Credit Card,9521.16,97.38,480.24,5,3,702
334,221,58,2011-05-20 08:19:36,20.3,2011-07-03 08:19:36,Cash,9593.71,465.36,17.05,3,51,196
335,483,39,2024-06-27 09:30:30,672.31,2024-08-11 09:30:30,Cash,3757.65,136.63,485.22,1,83,459
336,235,56,2013-10-24 14:16:40,167.85,2013-12-01 14:16:40,Bank Transfer,5481.05,574.53,121.51,9,95,222
337,352,41,2012-08-13 12:15:36,570.45,2012-10-05 12:15:36,Credit Card,758.84,507.52,127.37,8,8,453
338,303,76,2019-10-02 08:13:36,128.36,2019-11-03 08:13:36,Cash,3277.51,104.26,38.74,5,89,26
339,99,37,2018-04-25 11:05:50,177.98,2018-06-21 11:05:50,Cash,3198.82,632.33,221.07,2,94,109
340,25,16,2012-05-24 07:19:58,465.1,2012-07-17 07:19:58,Cash,34.32,847.78,220.04,2,88,136
341,39,45,2012-01-31 23:10:56,277.04,2012-03-14 23:10:56,Bank Transfer,5137.26,905.84,183.17,10,11,6
342,303,26,2014-08-01 01:40:36,298.27,2014-09-07 01:40:36,Credit Card,587.64,243.14,156.06,6,27,788
343,97,15,2021-04-14 17:59:58,635.1,2021-06-01 17:59:58,Cash,7215.65,145.29,216.69,10,65,99
344,185,95,2022-04-20 05:13:54,739.46,2022-05-22 05:13:54,Cash,7765.3,755.81,377.78,4,50,854
345,228,86,2011-12-24 03:23:04,978.64,2012-02-13 03:23:04,Bank Transfer,5990.36,247.95,423.8,8,78,149
346,31,50,2012-10-20 02:07:23,888.6,2012-12-06 02:07:23,Bank Transfer,9012.84,669.96,66.77,9,10,505
347,387,82,2015-08-26 10:39:00,845.93,2015-10-20 10:39:00,Credit Card,6135.23,104.76,33.87,6,96,528
348,87,42,2021-06-23 08:22:36,49.88,2021-08-18 08:22:36,Cash,7991.9,279.37,91.98,2,21,98
349,280,94,2015-11-21 08:50:16,182.98,2016-01-12 08:50:16,Bank Transfer,7480.4,169.19,47.25,6,40,902
350,240,6,2020-09-12 09:01:16,645.09,2020-11-07 09:01:16,Cash,9213.76,283.09,124.17,3,12,158
351,302,90,2021-02-22 02:18:38,358.46,2021-04-03 02:18:38,Cash,1930.95,911.85,138.07,4,95,625
352,90,8,2023-02-27 00:51:41,989.31,2023-04-03 00:51:41,Bank Transfer,9718.69,641.18,408.52,6,93,914
353,430,71,2021-06-02 13:55:42,583.69,2021-07-02 13:55:42,Bank Transfer,6625.34,710.67,365.49,1,96,554
354,379,11,2022-01-25 17:10:17,405.33,2022-03-18 17:10:17,Cash,1614.97,932.41,489.58,7,75,251
355,52,95,2017-03-18 01:51:00,941.54,2017-04-28 01:51:00,Cash,2177.8,374.64,158.67,4,37,644
356,186,55,2024-01-01 04:44:46,477.35,2024-02-06 04:44:46,Bank Transfer,2861.79,345.51,446.59,1,79,309
357,49,57,2013-07-19 15:46:31,276.88,2013-08-31 15:46:31,Cash,4104.95,794.11,277.81,1,16,533
358,497,13,2016-12-09 06:48:59,718.48,2017-01-23 06:48:59,Credit Card,2277.72,870.68,2.64,4,38,37
359,215,13,2018-08-09 08:30:44,174.81,2018-09-26 08:30:44,Bank Transfer,9257.59,947.5,82.19,3,88,932
360,117,98,2011-10-25 22:53:59,940.42,2011-12-19 22:53:59,Credit Card,5436.99,112.14,219.54,8,57,417
361,148,17,2014-04-07 04:11:27,201.52,2014-06-06 04:11:27,Bank Transfer,7151.1,317.02,226.44,10,91,31
362,325,40,2013-07-01 02:20:11,460.81,2013-08-20 02:20:11,Cash,1573.99,756.37,4.76,4,27,709
363,161,81,2013-10-16 19:08:56,879.59,2013-12-07 19:08:56,Credit Card,1790.54,168.01,2.83,1,101,106
364,60,91,2012-12-07 23:09:33,162.46,2013-01-30 23:09:33,Cash,6148.86,280.87,314.98,6,88,519
365,467,20,2021-07-27 19:31:46,139.06,2021-09-24 19:31:46,Credit Card,8642.6,753.34,185.38,2,6,565
366,456,1,2014-06-25 07:04:29,700.75,2014-08-11 07:04:29,Bank Transfer,5658.99,925.97,193.95,6,77,807
367,432,29,2017-09-20 16:28:27,341.95,2017-11-11 16:28:27,Credit Card,7111.4,867.28,12.19,2,39,692
368,67,83,2019-03-20 03:57:15,887.63,2019-04-30 03:57:15,Bank Transfer,3929.78,403.05,296.33,2,62,757
369,135,63,2017-02-24 17:13:30,723.18,2017-04-04 17:13:30,Cash,2522.49,668.64,166.05,3,38,622
370,317,34,2011-04-18 06:19:29,660.72,2011-06-16 06:19:29,Bank Transfer,5464.05,443.4,445.16,10,16,388
371,25,58,2014-03-31 22:14:53,395.07,2014-04-30 22:14:53,Cash,833.39,418.67,339.56,8,4,767
372,38,45,2022-11-15 13:17:26,126.02,2023-01-12 13:17:26,Bank Transfer,3487.23,757.39,208.75,6,39,113
373,499,91,2012-12-26 00:27:57,974.29,2013-02-14 00:27:57,Cash,5262.32,631.19,111.28,5,39,322
374,239,100,2010-10-04 16:30:19,883.03,2010-11-15 16:30:19,Cash,6449.65,513.55,457.99,2,72,964
375,424,52,2018-06-27 22:28:16,243.79,2018-08-16 22:28:16,Credit Card,6402.95,757.38,104.57,4,41,9
376,275,84,2019-11-11 23:51:09,979.51,2020-01-10 23:51:09,Credit Card,8698.45,127.95,232.35,9,84,729
377,197,19,2011-12-29 01:36:54,420.44,2012-01-31 01:36:54,Bank Transfer,5306.2,174.35,465.86,6,55,682
378,4,43,2013-06-20 22:40:27,693.99,2013-08-02 22:40:27,Bank Transfer,5715.72,738.05,73.14,2,74,474
379,140,52,2021-05-17 01:14:31,374.74,2021-07-10 01:14:31,Cash,2073.99,631.28,73.99,7,77,48
380,396,68,2019-11-02 00:58:37,443.84,2019-12-07 00:58:37,Cash,927.05,699.26,219.5,7,102,551
381,114,65,2015-04-18 22:47:11,563.65,2015-05-20 22:47:11,Credit Card,224.84,647.38,272.4,5,5,180
382,273,76,2023-01-11 17:43:00,582.07,2023-03-12 17:43:00,Cash,3334.82,724.62,21.12,4,9,625
383,273,41,2014-08-08 07:36:59,456.76,2014-09-07 07:36:59,Bank Transfer,1599.77,524.25,432.85,3,3,525
384,328,49,2014-02-13 14:28:21,355.58,2014-04-13 14:28:21,Credit Card,4546.15,293.64,261.49,7,7,185
385,385,53,2020-04-15 15:42:20,893.89,2020-05-26 15:42:20,Cash,8293.8,952,44.91,7,76,55
386,312,57,2023-05-26 16:38:26,148.88,2023-07-16 16:38:26,Cash,2437.76,656.41,185.41,8,97,473
387,449,61,2021-05-05 21:59:36,266.74,2021-06-22 21:59:36,Cash,7466.15,1.7,180.4,3,68,427
388,497,77,2023-08-26 03:25:54,527.94,2023-09-27 03:25:54,Cash,1481.41,781.98,414.75,7,44,490
389,261,21,2021-04-25 00:48:20,767.93,2021-06-07 00:48:20,Bank Transfer,9070.08,766.08,235.31,9,23,840
390,158,14,2024-02-28 06:34:11,817.9,2024-04-25 06:34:11,Bank Transfer,6988.49,998.24,230.51,7,65,945
391,135,22,2020-08-02 01:33:21,526.81,2020-09-02 01:33:21,Cash,5116.28,596.37,163.58,10,68,405
392,226,89,2021-12-02 04:51:34,154.48,2022-01-29 04:51:34,Cash,1226.39,606.1,144.33,2,81,373
393,36,61,2014-10-30 03:33:50,436.1,2014-12-14 03:33:50,Cash,5699.22,463.31,87.86,9,73,141
394,249,55,2012-07-05 13:09:24,791.53,2012-08-15 13:09:24,Cash,3329.38,336.74,33.02,7,47,622
395,259,30,2012-05-02 22:20:20,65.18,2012-06-19 22:20:20,Credit Card,9888.42,595.11,297.19,6,30,163
396,278,74,2023-07-11 09:41:52,874,2023-08-13 09:41:52,Credit Card,1068.34,647.14,181.51,4,6,335
397,262,93,2017-02-12 22:49:32,926.6,2017-04-04 22:49:32,Cash,2637,209.51,115.57,9,72,46
398,256,14,2014-07-16 14:49:52,603.94,2014-08-28 14:49:52,Cash,2853.59,364.32,41.2,7,80,478
399,169,86,2016-12-30 22:45:30,411.33,2017-02-21 22:45:30,Bank Transfer,9145.64,474.78,416.43,8,84,374
400,376,17,2017-02-11 00:56:19,300.22,2017-04-09 00:56:19,Bank Transfer,466.04,457.45,175.31,7,14,981
401,127,84,2010-11-26 06:49:21,997.09,2011-01-20 06:49:21,Bank Transfer,2308.46,926.66,129.96,10,47,840
402,22,7,2013-12-14 12:19:28,297.09,2014-02-10 12:19:28,Credit Card,5399.98,358.64,28.01,7,5,199
403,495,64,2011-07-12 15:51:33,943.45,2011-08-11 15:51:33,Bank Transfer,7114.17,519.81,119.24,7,30,861
404,270,52,2022-06-21 16:07:10,82.54,2022-07-29 16:07:10,Bank Transfer,4289.95,545.8,481.33,10,25,300
405,16,81,2023-04-18 04:13:39,256.79,2023-06-13 04:13:39,Cash,6050.75,737.72,271.38,5,10,205
406,9,57,2013-10-26 01:31:56,521.68,2013-12-10 01:31:56,Credit Card,2297.08,658.9,410.29,2,36,68
407,260,20,2017-05-06 01:28:51,910.83,2017-06-08 01:28:51,Bank Transfer,574.21,693.51,389.03,9,22,952
408,373,11,2013-11-16 19:54:24,473.8,2014-01-07 19:54:24,Cash,8978.5,274.07,468.26,7,64,21
409,484,44,2021-08-27 10:11:16,878.05,2021-10-20 10:11:16,Cash,9003.15,1.16,16.51,1,69,39
410,5,5,2021-03-01 16:35:45,62.66,2021-04-28 16:35:45,Bank Transfer,1528.89,939.75,344.53,3,8,977
411,63,79,2018-06-22 15:35:24,603.3,2018-07-25 15:35:24,Cash,8329.72,558.51,441.46,10,6,597
412,409,40,2018-05-08 10:28:43,163.23,2018-06-08 10:28:43,Credit Card,9513.48,736.05,422.7,4,91,288
413,206,40,2021-06-28 07:02:15,338.84,2021-08-08 07:02:15,Bank Transfer,6256.75,774.53,351.71,10,88,301
414,76,83,2015-09-01 05:13:56,351.18,2015-10-26 05:13:56,Bank Transfer,1422.26,16.33,31.3,4,80,659
415,168,17,2013-05-20 03:27:33,25.96,2013-07-15 03:27:33,Cash,9015.96,951.83,436.1,6,73,222
416,188,54,2024-01-21 07:47:01,928.66,2024-02-24 07:47:01,Bank Transfer,5101.51,859.17,101.1,8,6,128
417,176,59,2010-10-21 11:24:37,841.46,2010-12-15 11:24:37,Cash,3067.27,86.17,210.94,7,20,120
418,359,42,2016-09-23 05:52:26,726.69,2016-11-01 05:52:26,Bank Transfer,3065.73,655.52,410.25,5,62,662
419,219,82,2013-07-09 11:07:47,753.12,2013-08-10 11:07:47,Bank Transfer,6926.37,421.85,364.35,8,87,330
420,284,22,2020-04-26 04:38:49,671.9,2020-06-07 04:38:49,Bank Transfer,4001.04,846.43,32.01,5,86,120
421,188,43,2014-08-29 16:25:15,658.65,2014-10-28 16:25:15,Credit Card,6352.59,335.97,227.63,1,37,691
422,441,13,2023-08-22 00:36:22,485.15,2023-09-21 00:36:22,Credit Card,6412.53,458.39,292.94,2,14,653
423,270,81,2021-08-05 13:28:05,420.84,2021-09-09 13:28:05,Credit Card,2294.14,762.1,260.81,4,79,348
424,230,5,2022-10-23 00:56:48,90.45,2022-12-02 00:56:48,Credit Card,981.84,87.29,304.85,6,74,305
425,87,45,2012-09-06 10:46:21,693.33,2012-11-05 10:46:21,Cash,7521.41,871.84,118.5,1,79,308
426,15,91,2019-03-07 18:02:26,388.1,2019-04-10 18:02:26,Bank Transfer,8286.93,586.98,162.02,5,36,4
427,7,94,2012-07-11 16:00:12,585.49,2012-08-27 16:00:12,Cash,5602.54,156.51,331.53,3,15,661
428,409,40,2016-08-01 18:37:52,857.41,2016-09-10 18:37:52,Bank Transfer,7733.06,644.29,362.69,4,2,517
429,312,90,2018-05-30 11:53:59,695.08,2018-07-06 11:53:59,Cash,1375.86,822.32,56.73,9,65,235
430,288,81,2021-08-23 16:21:03,589.95,2021-09-28 16:21:03,Credit Card,3025.68,586.83,39.3,1,23,821
431,116,77,2014-01-17 01:27:34,545.55,2014-02-28 01:27:34,Cash,2885.24,219.91,147.3,10,80,663
432,7,58,2019-03-20 14:43:05,339.14,2019-05-04 14:43:05,Cash,2910.94,191.37,273.29,3,20,247
433,373,35,2012-05-02 13:06:41,30.19,2012-06-21 13:06:41,Credit Card,4464.59,775,489.26,10,42,925
434,249,40,2011-04-23 14:07:31,901.76,2011-06-21 14:07:31,Bank Transfer,1450.64,497.62,74.95,3,57,362
435,266,58,2012-05-09 15:56:26,376.37,2012-06-26 15:56:26,Credit Card,4663.01,554.8,34.26,6,16,710
436,56,40,2013-10-06 05:59:12,436.92,2013-11-12 05:59:12,Credit Card,5816.14,625.36,101.68,9,49,761
437,111,34,2017-12-14 22:20:42,358.05,2018-02-03 22:20:42,Cash,1706.02,385.24,124.04,7,20,538
438,384,91,2023-03-08 22:01:32,502.62,2023-04-17 22:01:32,Bank Transfer,7966.01,545.28,52.89,5,48,499
439,271,93,2021-11-03 11:23:44,459.13,2021-12-14 11:23:44,Bank Transfer,8842.67,939.11,262.97,6,7,710
440,155,41,2012-05-25 23:32:56,96.4,2012-07-08 23:32:56,Cash,1788.38,463.11,37.17,9,95,451
441,44,3,2014-10-22 21:04:37,653.63,2014-12-14 21:04:37,Credit Card,7589.34,2.15,26.14,6,85,137
442,338,61,2014-06-02 03:46:25,324.58,2014-07-29 03:46:25,Credit Card,4643.33,173.61,196.33,3,36,640
443,409,71,2013-12-05 22:21:00,492.33,2014-01-13 22:21:00,Bank Transfer,5051.27,978.03,119.72,1,92,690
444,459,19,2015-12-05 22:46:52,607.68,2016-01-05 22:46:52,Cash,7201.62,699.77,322.69,9,24,826
445,37,38,2024-08-08 00:33:28,752.23,2024-09-23 00:33:28,Bank Transfer,1014.93,874.09,367.69,8,4,86
446,292,15,2011-09-04 05:25:53,209.64,2011-10-21 05:25:53,Bank Transfer,4952.2,998.99,56.65,3,88,555
447,207,1,2019-05-04 14:43:21,433.63,2019-06-10 14:43:21,Cash,4229.3,539.32,252.68,5,100,258
448,253,75,2011-02-13 02:12:46,287.79,2011-04-01 02:12:46,Credit Card,879.21,194.27,464.58,3,4,418
449,90,36,2016-05-11 21:29:57,979.83,2016-07-07 21:29:57,Bank Transfer,317.86,977.79,437.86,5,28,344
450,262,87,2012-12-31 01:28:44,363.36,2013-02-25 01:28:44,Bank Transfer,2122.17,795.47,63.73,8,96,940
451,490,90,2015-03-16 07:10:37,245.73,2015-04-23 07:10:37,Cash,1377.15,998.94,482.68,6,3,167
452,29,75,2017-04-26 01:06:59,831.25,2017-06-04 01:06:59,Cash,420.12,631,355.38,5,45,59
453,439,58,2021-02-27 12:38:50,810.74,2021-04-04 12:38:50,Cash,133.52,180.48,440.1,7,100,582
454,176,90,2023-07-28 20:41:07,915.59,2023-09-01 20:41:07,Bank Transfer,8523.56,162.82,33.96,6,11,376
455,131,12,2023-11-11 04:13:28,523.14,2024-01-07 04:13:28,Bank Transfer,6512.13,885.28,88.88,9,58,33
