ProductionID,ProductID,PlantID,ProductionStartDateTime,ProductionEndDateTime,BatchID,QualityStatusID,EmployeeID,Quantity
347,436,3,2023-03-23 20:10:16,2023-04-17 20:10:16,53,7,4,816
348,279,1,2021-03-06 16:02:36,2021-03-20 16:02:36,93,13,32,33
349,486,9,2024-04-19 07:21:14,2024-05-14 07:21:14,180,5,74,988
350,322,5,2021-07-27 05:24:16,2021-08-12 05:24:16,164,18,18,524
351,115,3,2017-01-15 11:22:42,2017-02-05 11:22:42,29,2,61,700
352,268,9,2023-10-11 01:40:45,2023-11-05 01:40:45,52,3,22,652
353,118,7,2011-12-13 03:03:39,2012-01-03 03:03:39,91,25,38,558
354,77,3,2024-03-12 15:37:59,2024-03-31 15:37:59,1,16,18,7
355,316,8,2022-05-04 13:37:40,2022-05-19 13:37:40,6,18,38,142
356,241,5,2013-05-03 13:19:21,2013-05-25 13:19:21,173,3,56,699
357,83,8,2022-12-09 00:48:53,2023-01-03 00:48:53,157,23,56,781
358,108,7,2020-11-02 21:20:54,2020-11-30 21:20:54,84,3,21,640
359,375,6,2018-12-17 14:40:35,2019-01-11 14:40:35,91,11,12,701
360,10,1,2019-03-13 13:17:35,2019-04-07 13:17:35,94,29,11,34
361,59,10,2018-06-12 05:53:43,2018-07-04 05:53:43,78,23,69,788
362,364,3,2018-08-16 20:52:09,2018-09-03 20:52:09,33,14,23,213
363,25,1,2012-12-03 21:11:47,2012-12-28 21:11:47,54,14,2,463
364,67,4,2024-01-18 21:00:33,2024-02-03 21:00:33,83,2,20,764
365,271,4,2019-06-21 09:12:36,2019-07-15 09:12:36,1,23,25,686
366,350,3,2011-09-01 11:02:21,2011-09-19 11:02:21,164,9,26,468
367,414,4,2013-07-11 17:49:36,2013-07-30 17:49:36,148,4,56,786
368,73,9,2010-09-20 17:54:33,2010-10-13 17:54:33,8,28,78,115
369,213,7,2014-04-12 00:11:07,2014-05-09 00:11:07,57,4,55,861
370,402,7,2012-01-28 13:59:13,2012-02-25 13:59:13,157,13,72,483
371,347,5,2015-07-19 01:26:00,2015-08-13 01:26:00,3,8,27,879
372,131,6,2024-06-26 13:02:29,2024-07-10 13:02:29,72,30,33,66
373,200,2,2012-10-18 07:24:03,2012-11-01 07:24:03,112,13,34,595
374,3,1,2023-02-12 04:55:02,2023-03-05 04:55:02,176,18,37,298
375,377,6,2024-04-02 10:25:02,2024-04-28 10:25:02,142,1,13,338
376,336,2,2018-08-21 19:13:04,2018-09-15 19:13:04,126,14,39,147
377,485,7,2021-02-28 11:47:35,2021-03-23 11:47:35,178,6,67,4
378,67,5,2012-09-10 18:49:56,2012-10-03 18:49:56,25,4,46,7
379,419,1,2014-02-22 07:54:29,2014-03-13 07:54:29,168,20,53,631
380,362,7,2018-03-10 03:57:33,2018-04-02 03:57:33,26,24,93,792
381,63,6,2010-09-22 12:57:33,2010-10-09 12:57:33,42,23,43,382
382,358,4,2017-07-26 14:20:10,2017-08-11 14:20:10,179,6,18,677
383,283,1,2014-06-30 04:22:54,2014-07-26 04:22:54,84,17,71,198
384,332,8,2023-02-09 16:52:01,2023-03-02 16:52:01,163,10,31,359
385,139,1,2014-08-31 03:21:20,2014-09-28 03:21:20,180,28,92,314
386,208,3,2018-08-02 17:28:16,2018-08-23 17:28:16,88,24,87,204
387,187,1,2018-04-15 17:05:17,2018-05-08 17:05:17,198,4,12,119
388,169,3,2012-09-29 21:27:16,2012-10-27 21:27:16,84,11,65,703
389,428,3,2018-10-07 13:04:40,2018-10-27 13:04:40,119,15,91,557
390,276,3,2014-01-20 02:41:49,2014-02-11 02:41:49,103,2,29,85
391,142,9,2022-01-04 16:22:48,2022-01-25 16:22:48,151,1,31,21
392,466,6,2010-10-20 00:36:52,2010-11-07 00:36:52,137,29,65,8
393,389,10,2011-07-26 22:11:43,2011-08-20 22:11:43,121,4,70,443
394,410,5,2015-01-03 18:37:31,2015-01-18 18:37:31,34,6,78,915
395,189,6,2012-04-14 06:21:09,2012-05-01 06:21:09,178,25,38,677
396,187,10,2021-05-01 16:19:33,2021-05-26 16:19:33,47,2,42,755
397,181,10,2014-11-20 14:18:23,2014-12-16 14:18:23,105,15,42,456
398,307,10,2017-03-27 09:35:27,2017-04-17 09:35:27,23,4,88,193
399,230,10,2021-03-13 11:28:40,2021-04-08 11:28:40,141,8,3,726
400,389,6,2017-10-30 07:40:12,2017-11-17 07:40:12,120,14,19,453
401,129,6,2014-01-01 05:14:11,2014-01-28 05:14:11,197,28,88,107
402,200,1,2018-01-05 05:42:52,2018-01-20 05:42:52,141,19,46,992
403,293,8,2019-03-14 03:30:58,2019-04-05 03:30:58,10,26,97,112
404,179,3,2014-03-30 00:26:03,2014-04-27 00:26:03,47,4,100,211
405,195,9,2015-05-31 06:14:34,2015-06-17 06:14:34,153,25,49,63
406,469,9,2024-06-19 22:03:52,2024-07-03 22:03:52,51,9,59,444
407,384,2,2017-09-24 02:15:00,2017-10-18 02:15:00,34,22,65,651
408,455,9,2017-07-16 04:52:16,2017-08-08 04:52:16,151,20,93,233
409,352,8,2018-02-18 20:43:51,2018-03-04 20:43:51,72,13,14,759
410,383,4,2018-07-04 06:33:44,2018-07-19 06:33:44,188,27,74,619
411,328,8,2013-09-02 22:08:11,2013-09-28 22:08:11,148,29,77,130
412,54,6,2014-08-30 19:55:43,2014-09-20 19:55:43,179,13,7,935
413,439,4,2023-12-07 16:33:47,2024-01-02 16:33:47,55,17,87,498
414,277,9,2018-10-06 18:22:12,2018-10-31 18:22:12,174,12,19,526
415,376,9,2012-11-27 18:46:44,2012-12-16 18:46:44,158,17,51,525
416,54,9,2011-02-05 15:52:14,2011-03-01 15:52:14,198,25,34,795
417,497,10,2015-05-29 14:34:45,2015-06-15 14:34:45,120,13,90,249
418,365,10,2018-03-14 13:36:26,2018-03-28 13:36:26,3,21,1,482
419,255,10,2017-04-11 16:36:06,2017-04-28 16:36:06,73,20,75,627
420,401,5,2023-03-23 17:48:07,2023-04-19 17:48:07,71,11,60,701
421,329,5,2024-09-10 17:55:56,2024-10-08 17:55:56,80,9,15,871
422,232,7,2016-10-04 10:29:45,2016-10-18 10:29:45,149,29,22,762
423,70,7,2019-09-01 21:41:33,2019-09-21 21:41:33,164,25,44,292
424,119,5,2013-03-05 09:41:16,2013-03-29 09:41:16,197,15,46,582
425,353,7,2018-11-28 22:45:52,2018-12-13 22:45:52,8,30,94,266
426,175,10,2021-12-18 21:58:22,2022-01-04 21:58:22,167,30,66,215
427,313,9,2023-06-02 14:58:58,2023-06-30 14:58:58,85,21,82,728
428,291,1,2016-04-14 10:34:38,2016-05-11 10:34:38,119,26,78,721
429,294,7,2011-09-11 07:58:52,2011-10-07 07:58:52,94,17,41,462
430,388,4,2020-01-27 06:27:10,2020-02-18 06:27:10,173,16,43,427
431,409,9,2018-08-15 00:17:23,2018-09-08 00:17:23,19,13,62,539
432,422,4,2021-10-03 14:25:44,2021-10-21 14:25:44,79,22,5,501
433,490,4,2023-05-20 06:47:40,2023-06-16 06:47:40,15,15,84,687
434,413,8,2019-03-07 20:34:05,2019-03-22 20:34:05,120,13,13,902
435,352,4,2017-06-08 19:06:00,2017-07-06 19:06:00,81,22,4,658
436,2,8,2015-11-22 05:53:10,2015-12-16 05:53:10,131,18,28,398
437,81,3,2019-08-02 13:36:00,2019-08-25 13:36:00,49,7,92,729
438,165,5,2022-01-10 06:41:42,2022-02-01 06:41:42,4,8,25,419
439,301,10,2022-04-22 16:28:16,2022-05-15 16:28:16,88,5,71,342
440,393,1,2018-06-15 15:00:49,2018-07-09 15:00:49,187,6,29,90
441,493,3,2020-05-29 08:27:18,2020-06-24 08:27:18,175,26,51,323
442,82,8,2017-09-14 18:40:25,2017-10-01 18:40:25,61,11,89,688
443,170,2,2015-04-16 15:47:04,2015-05-11 15:47:04,73,20,58,160
444,305,1,2024-07-23 15:15:58,2024-08-10 15:15:58,49,5,17,252
445,247,8,2024-04-02 09:51:01,2024-04-20 09:51:01,20,10,55,812
446,169,1,2018-07-25 10:42:40,2018-08-17 10:42:40,150,8,91,366
447,189,6,2018-05-01 06:34:33,2018-05-20 06:34:33,178,15,6,936
448,19,1,2023-11-29 14:06:30,2023-12-15 14:06:30,106,4,61,258
449,100,7,2014-02-18 14:49:05,2014-03-05 14:49:05,80,9,102,370
450,141,8,2023-02-25 17:53:15,2023-03-20 17:53:15,101,4,99,164
451,283,10,2011-01-26 00:15:35,2011-02-10 00:15:35,64,30,85,612
452,490,3,2017-11-13 23:58:42,2017-11-28 23:58:42,123,22,94,774
453,8,7,2018-10-07 21:38:16,2018-11-02 21:38:16,84,1,57,753
454,53,3,2011-10-08 17:18:44,2011-10-28 17:18:44,44,28,20,929
455,333,4,2021-09-21 05:18:16,2021-10-13 05:18:16,168,23,81,28
456,198,5,2020-02-15 08:15:54,2020-03-05 08:15:54,73,14,72,712
457,128,1,2014-03-09 22:48:41,2014-03-28 22:48:41,66,12,48,332
458,482,6,2011-09-24 19:06:26,2011-10-20 19:06:26,149,11,7,130
459,109,6,2020-07-23 22:25:34,2020-08-12 22:25:34,110,1,64,511
460,394,9,2015-10-05 19:33:01,2015-10-26 19:33:01,156,26,87,320
461,407,4,2013-08-22 20:39:12,2013-09-19 20:39:12,60,21,18,500
462,440,4,2021-09-30 01:44:51,2021-10-20 01:44:51,148,24,77,64
463,348,7,2014-03-18 04:43:15,2014-04-05 04:43:15,10,1,67,183
464,380,4,2014-12-16 09:05:23,2015-01-10 09:05:23,103,19,49,739
465,420,3,2022-12-10 17:23:20,2023-01-03 17:23:20,109,29,73,18
466,485,3,2013-12-08 23:21:00,2013-12-24 23:21:00,39,2,73,455
467,486,6,2014-05-08 11:48:38,2014-05-27 11:48:38,174,1,52,107
468,396,10,2018-12-01 03:34:41,2018-12-22 03:34:41,10,14,83,962
469,237,1,2021-09-02 03:09:26,2021-09-30 03:09:26,185,3,44,695
470,89,1,2014-03-18 13:19:35,2014-04-02 13:19:35,15,7,75,869
471,130,5,2019-05-09 20:30:25,2019-05-26 20:30:25,157,2,59,447
472,244,3,2023-04-22 19:30:48,2023-05-15 19:30:48,30,13,24,746
473,283,4,2024-01-07 14:31:04,2024-01-22 14:31:04,176,8,97,703
474,119,10,2013-03-13 09:10:11,2013-04-09 09:10:11,189,21,10,759
475,81,10,2012-01-29 14:46:07,2012-02-21 14:46:07,97,26,84,625
476,58,1,2012-03-26 16:33:12,2012-04-11 16:33:12,87,8,4,492
477,82,3,2021-05-23 11:57:27,2021-06-07 11:57:27,107,2,8,920
478,65,3,2015-07-19 14:00:23,2015-08-10 14:00:23,131,8,84,475
479,384,5,2017-12-01 21:25:22,2017-12-22 21:25:22,47,15,100,56
480,147,10,2016-04-12 21:24:05,2016-05-01 21:24:05,144,11,63,753
481,275,8,2023-02-06 06:55:02,2023-02-28 06:55:02,43,29,71,956
482,32,7,2015-03-06 16:32:12,2015-03-22 16:32:12,50,5,21,710
483,266,1,2012-04-26 12:13:29,2012-05-20 12:13:29,21,6,54,1000
484,284,1,2013-08-12 05:07:08,2013-09-04 05:07:08,75,9,54,721
485,188,9,2017-01-23 10:30:12,2017-02-12 10:30:12,149,11,18,759
486,139,8,2023-11-01 15:00:42,2023-11-29 15:00:42,105,1,73,427
487,355,1,2015-07-09 19:44:12,2015-08-05 19:44:12,166,14,34,451
488,356,5,2018-11-10 06:57:23,2018-11-26 06:57:23,88,6,47,473
489,232,9,2015-09-16 20:55:32,2015-10-03 20:55:32,120,23,33,481
490,281,9,2011-04-04 07:56:40,2011-04-25 07:56:40,67,1,57,4
491,357,10,2020-09-18 09:38:47,2020-10-14 09:38:47,70,14,41,491
492,235,1,2014-11-06 05:57:23,2014-11-27 05:57:23,112,3,19,927
493,264,9,2020-01-15 11:53:46,2020-02-07 11:53:46,156,15,20,559
494,80,7,2017-09-16 09:00:44,2017-10-04 09:00:44,134,2,102,614
495,263,3,2011-07-29 22:35:37,2011-08-14 22:35:37,103,22,93,73
496,330,7,2023-12-23 10:33:42,2024-01-17 10:33:42,66,4,57,28
497,175,4,2012-02-13 19:12:11,2012-02-27 19:12:11,127,3,83,529
498,18,6,2023-09-08 02:24:04,2023-09-28 02:24:04,100,24,92,408
499,264,1,2013-01-20 09:38:26,2013-02-11 09:38:26,52,3,89,860
500,206,7,2015-08-14 06:23:50,2015-09-07 06:23:50,79,16,74,859
501,326,2,2015-07-08 22:21:21,2015-07-27 22:21:21,37,15,75,537
502,460,2,2013-08-17 22:56:28,2013-09-03 22:56:28,45,25,98,269
503,286,6,2022-08-07 12:55:28,2022-08-23 12:55:28,61,12,87,703
504,43,7,2012-04-26 17:16:44,2012-05-14 17:16:44,5,3,74,619
505,316,9,2022-06-18 04:13:12,2022-07-03 04:13:12,175,9,72,21
506,226,1,2020-07-31 14:21:07,2020-08-22 14:21:07,180,4,61,2
507,264,7,2016-01-06 17:15:58,2016-01-31 17:15:58,125,28,14,376
508,21,8,2021-04-04 01:29:57,2021-04-20 01:29:57,120,21,14,742
509,242,5,2012-01-23 15:32:40,2012-02-06 15:32:40,15,10,29,231
510,500,9,2015-06-17 17:24:17,2015-07-07 17:24:17,149,12,94,454
511,195,8,2014-12-19 06:33:47,2015-01-11 06:33:47,180,5,83,934
512,212,2,2013-09-06 07:41:14,2013-09-24 07:41:14,172,2,42,998
513,47,1,2012-05-15 21:53:41,2012-05-30 21:53:41,147,30,1,53
514,241,1,2012-10-12 16:58:59,2012-11-05 16:58:59,28,16,72,755
515,15,3,2011-06-05 09:05:45,2011-06-24 09:05:45,4,12,7,153
516,341,5,2013-05-19 17:37:00,2013-06-07 17:37:00,145,16,21,703
517,477,4,2024-02-09 14:55:36,2024-03-06 14:55:36,181,22,80,180
518,42,1,2016-09-04 19:07:18,2016-09-18 19:07:18,173,6,80,923
519,241,6,2012-09-24 22:37:47,2012-10-22 22:37:47,160,26,78,485
520,332,8,2023-05-12 01:58:47,2023-05-30 01:58:47,173,23,84,680
521,480,6,2012-12-07 11:58:37,2013-01-03 11:58:37,164,8,77,433
522,305,8,2023-03-29 00:11:35,2023-04-17 00:11:35,192,10,33,852
523,86,6,2024-06-15 23:54:28,2024-07-11 23:54:28,39,13,85,695
524,316,5,2012-05-29 20:27:39,2012-06-22 20:27:39,172,21,22,58
525,43,7,2018-01-08 04:13:08,2018-01-26 04:13:08,73,4,45,798
526,109,8,2012-06-07 11:16:52,2012-07-02 11:16:52,75,2,102,806
527,436,6,2022-07-24 10:38:25,2022-08-17 10:38:25,24,29,25,245
528,480,10,2015-01-11 03:38:14,2015-02-01 03:38:14,197,8,57,809
529,408,7,2018-12-12 19:25:28,2019-01-01 19:25:28,190,19,99,803
530,312,8,2020-11-11 04:13:43,2020-12-05 04:13:43,98,18,15,762
531,462,7,2012-04-09 17:29:59,2012-05-03 17:29:59,197,30,1,858
532,164,6,2013-05-12 11:11:16,2013-06-03 11:11:16,128,25,12,828
533,235,5,2023-06-09 02:31:46,2023-07-05 02:31:46,154,22,6,820
534,267,5,2016-02-06 01:06:05,2016-02-25 01:06:05,158,24,51,529
535,41,5,2014-08-20 04:48:35,2014-09-11 04:48:35,70,19,79,36
536,30,4,2023-11-05 06:25:23,2023-11-27 06:25:23,87,17,52,176
537,377,1,2022-07-30 21:36:30,2022-08-17 21:36:30,173,12,57,262
538,170,1,2020-11-12 16:05:34,2020-11-30 16:05:34,145,20,74,572
539,108,3,2015-05-22 04:38:31,2015-06-11 04:38:31,67,12,98,250
540,75,8,2014-07-10 07:11:20,2014-07-29 07:11:20,189,19,14,100
541,60,2,2016-09-23 03:04:52,2016-10-21 03:04:52,178,2,90,531
542,410,2,2022-11-03 08:31:43,2022-11-22 08:31:43,137,9,53,694
543,460,9,2012-10-01 20:11:34,2012-10-21 20:11:34,157,18,86,745
544,306,4,2023-05-21 16:03:41,2023-06-09 16:03:41,43,3,32,366
545,296,7,2022-07-21 08:23:17,2022-08-17 08:23:17,31,17,86,215
546,420,8,2014-09-07 01:39:15,2014-09-21 01:39:15,186,23,26,667
547,355,9,2019-05-13 22:01:36,2019-05-31 22:01:36,3,29,98,41
548,80,3,2024-04-16 00:28:12,2024-05-14 00:28:12,169,28,54,272
549,178,10,2021-08-25 00:38:25,2021-09-10 00:38:25,127,22,18,9
550,436,6,2023-10-20 10:43:46,2023-11-08 10:43:46,76,18,21,843
551,265,8,2023-06-07 21:29:17,2023-06-30 21:29:17,141,28,14,736
552,73,2,2013-10-29 08:02:22,2013-11-21 08:02:22,195,26,37,482
553,131,10,2013-06-15 03:08:48,2013-07-09 03:08:48,187,18,36,458
554,198,1,2012-08-27 20:34:59,2012-09-14 20:34:59,76,6,75,254
555,234,2,2021-10-10 07:35:32,2021-11-07 07:35:32,124,24,71,941
556,350,8,2013-11-09 11:00:54,2013-11-27 11:00:54,47,3,34,441
557,235,3,2016-09-02 13:10:14,2016-09-17 13:10:14,128,11,69,49
558,139,6,2015-02-27 00:27:52,2015-03-25 00:27:52,37,20,24,434
559,443,7,2014-03-05 08:39:28,2014-03-26 08:39:28,159,30,65,531
560,317,8,2016-02-17 12:22:28,2016-03-12 12:22:28,151,18,68,473
561,170,5,2017-06-20 05:10:52,2017-07-11 05:10:52,72,11,66,265
562,232,5,2011-06-09 14:13:10,2011-07-07 14:13:10,18,8,36,5
563,471,10,2013-06-07 16:40:41,2013-06-22 16:40:41,35,24,75,709
564,213,1,2013-04-05 04:35:45,2013-04-22 04:35:45,177,11,78,446
565,357,8,2013-02-13 00:16:15,2013-03-01 00:16:15,86,22,9,716
566,107,5,2012-10-30 03:34:58,2012-11-22 03:34:58,97,29,32,529
567,14,2,2021-02-23 11:07:11,2021-03-18 11:07:11,40,27,36,862
568,147,5,2019-04-29 22:58:47,2019-05-21 22:58:47,123,20,32,433
569,404,6,2011-02-25 17:47:16,2011-03-22 17:47:16,105,4,9,369
570,284,7,2017-09-14 05:43:02,2017-10-04 05:43:02,35,23,17,719
571,123,1,2011-07-29 12:13:37,2011-08-26 12:13:37,120,1,85,429
572,315,5,2023-01-20 08:26:37,2023-02-08 08:26:37,133,1,41,992
573,53,7,2014-04-10 12:54:20,2014-04-27 12:54:20,9,5,91,134
574,326,5,2021-04-14 17:31:03,2021-05-05 17:31:03,62,8,7,219
575,226,3,2013-05-14 01:12:49,2013-06-10 01:12:49,167,23,97,931
576,35,9,2022-03-31 16:56:13,2022-04-21 16:56:13,106,21,84,166
577,153,8,2022-01-22 03:06:41,2022-02-09 03:06:41,91,14,25,883
578,410,2,2011-08-14 21:52:22,2011-08-29 21:52:22,34,21,10,215
579,358,1,2022-08-27 00:52:23,2022-09-18 00:52:23,126,18,24,571
580,250,9,2012-04-08 14:05:56,2012-05-06 14:05:56,195,26,7,928
581,214,2,2015-07-18 19:54:27,2015-08-07 19:54:27,82,23,39,356
582,442,9,2020-01-01 00:20:42,2020-01-24 00:20:42,85,17,52,386
583,182,7,2015-07-14 03:41:41,2015-07-31 03:41:41,84,23,38,82
584,477,1,2017-10-15 17:28:01,2017-11-06 17:28:01,43,21,71,697
585,91,6,2024-04-02 06:33:30,2024-04-24 06:33:30,36,3,22,937
586,268,9,2011-12-29 15:02:36,2012-01-22 15:02:36,98,14,75,43
587,474,6,2022-07-31 20:34:17,2022-08-28 20:34:17,158,9,50,604
588,366,10,2014-02-23 22:41:34,2014-03-23 22:41:34,135,25,40,180
589,257,3,2020-07-27 21:01:33,2020-08-18 21:01:33,178,27,69,294
590,453,1,2016-01-24 04:21:11,2016-02-14 04:21:11,85,5,6,249
591,343,4,2022-12-26 00:57:18,2023-01-10 00:57:18,173,6,79,554
592,444,8,2018-08-16 03:44:29,2018-09-07 03:44:29,24,26,94,773
593,86,4,2020-04-29 08:26:49,2020-05-26 08:26:49,191,6,3,213
594,222,7,2013-11-24 17:03:25,2013-12-21 17:03:25,134,14,38,130
595,227,8,2020-03-09 06:26:46,2020-04-04 06:26:46,140,13,18,438
596,360,6,2011-10-05 09:36:54,2011-10-27 09:36:54,48,16,19,542
597,379,7,2023-10-27 21:39:14,2023-11-17 21:39:14,8,24,32,154
598,259,8,2015-12-28 10:08:11,2016-01-11 10:08:11,115,18,29,852
599,225,2,2021-01-05 05:56:04,2021-01-23 05:56:04,191,1,53,187
600,275,4,2022-04-19 21:52:48,2022-05-13 21:52:48,57,9,82,649
601,417,6,2019-11-08 18:25:41,2019-11-27 18:25:41,123,8,44,913
602,89,4,2018-07-19 09:27:11,2018-08-08 09:27:11,167,5,58,512
603,366,1,2013-03-20 18:54:55,2013-04-13 18:54:55,15,9,43,219
604,272,6,2023-01-25 20:12:20,2023-02-13 20:12:20,181,19,61,224
605,483,3,2018-02-24 02:54:45,2018-03-10 02:54:45,199,15,29,764
606,343,3,2017-02-10 16:38:45,2017-03-06 16:38:45,44,18,45,836
607,415,8,2011-04-06 19:53:40,2011-05-04 19:53:40,6,10,91,168
608,131,1,2022-12-20 05:15:06,2023-01-15 05:15:06,196,24,20,340
609,173,5,2012-02-21 01:58:28,2012-03-11 01:58:28,106,17,78,744
610,359,4,2016-05-23 03:15:52,2016-06-18 03:15:52,149,26,58,914
611,235,1,2018-08-13 10:16:48,2018-09-10 10:16:48,76,4,14,426
612,498,9,2014-01-15 23:54:44,2014-02-05 23:54:44,138,28,9,369
613,299,7,2011-09-05 08:01:27,2011-10-01 08:01:27,164,26,37,410
614,331,8,2017-05-04 18:11:27,2017-05-31 18:11:27,60,17,51,862
615,448,6,2011-08-15 18:04:37,2011-09-10 18:04:37,98,20,2,305
616,264,5,2017-02-20 12:29:52,2017-03-10 12:29:52,192,22,56,512
617,117,4,2024-03-18 09:43:48,2024-04-12 09:43:48,48,23,23,639
618,37,3,2020-02-28 17:06:45,2020-03-26 17:06:45,73,18,78,339
619,274,8,2018-07-22 14:08:36,2018-08-10 14:08:36,177,15,4,11
620,435,7,2024-04-23 00:53:58,2024-05-17 00:53:58,42,8,87,630
621,482,6,2018-10-17 23:31:24,2018-11-04 23:31:24,150,27,76,694
622,143,3,2016-06-19 08:20:20,2016-07-16 08:20:20,108,9,5,500
623,13,9,2016-05-05 18:39:01,2016-05-25 18:39:01,153,11,27,61
624,66,1,2024-08-17 15:30:25,2024-09-01 15:30:25,58,28,32,590
625,15,2,2021-12-29 21:21:34,2022-01-20 21:21:34,62,24,65,511
626,444,7,2013-07-15 03:23:51,2013-07-30 03:23:51,37,18,29,254
627,218,9,2013-08-28 03:52:18,2013-09-16 03:52:18,160,2,42,913
628,281,2,2020-10-28 14:34:28,2020-11-25 14:34:28,10,18,87,18
629,188,4,2012-09-25 16:05:49,2012-10-10 16:05:49,53,15,36,858
630,102,6,2016-07-06 14:43:42,2016-08-01 14:43:42,104,15,3,133
631,336,8,2011-10-30 22:22:46,2011-11-23 22:22:46,126,6,66,786
632,37,6,2021-12-29 17:03:28,2022-01-19 17:03:28,98,12,78,442
633,318,6,2014-08-02 09:18:03,2014-08-26 09:18:03,119,23,75,684
634,152,6,2015-04-03 19:19:09,2015-05-01 19:19:09,127,11,73,352
635,292,6,2021-09-30 21:59:58,2021-10-23 21:59:58,95,1,44,332
636,333,4,2018-07-24 03:08:30,2018-08-21 03:08:30,177,21,50,138
637,364,2,2016-10-07 19:08:37,2016-10-30 19:08:37,114,4,39,527
638,449,5,2020-11-01 09:55:53,2020-11-20 09:55:53,20,18,29,640
639,483,3,2020-07-23 17:28:39,2020-08-11 17:28:39,177,11,17,757
640,340,6,2013-04-09 14:37:30,2013-05-06 14:37:30,37,26,8,966
641,458,9,2020-09-25 04:38:10,2020-10-16 04:38:10,166,17,21,794
642,39,7,2019-03-14 06:14:12,2019-04-09 06:14:12,167,11,13,895
643,313,3,2012-12-19 20:28:46,2013-01-03 20:28:46,24,10,48,504
644,364,5,2014-08-16 16:04:46,2014-09-03 16:04:46,82,5,8,824
645,21,3,2011-06-11 17:58:22,2011-06-28 17:58:22,122,21,50,784
646,452,5,2016-09-05 15:25:35,2016-09-28 15:25:35,119,7,4,526
647,397,9,2018-10-06 16:30:49,2018-10-31 16:30:49,37,10,8,194
648,374,6,2015-09-02 03:48:45,2015-09-29 03:48:45,175,28,31,177
649,480,2,2016-01-27 02:08:46,2016-02-21 02:08:46,44,24,37,900
650,5,3,2021-03-27 19:06:34,2021-04-14 19:06:34,150,7,99,447
651,149,1,2023-12-12 00:16:52,2023-12-29 00:16:52,148,9,12,181
652,367,2,2011-08-08 05:31:25,2011-09-03 05:31:25,142,29,5,371
653,426,3,2013-02-12 12:01:28,2013-03-09 12:01:28,91,16,74,325
654,291,1,2019-05-18 21:49:30,2019-06-10 21:49:30,182,1,37,948
655,245,10,2022-06-11 20:00:26,2022-07-08 20:00:26,65,3,18,820
656,336,4,2019-07-17 05:42:24,2019-08-14 05:42:24,40,11,39,417
657,45,9,2017-07-01 06:04:19,2017-07-15 06:04:19,153,3,101,117
658,410,5,2021-02-13 17:08:14,2021-03-02 17:08:14,190,24,30,269
659,258,6,2023-08-12 08:38:07,2023-09-07 08:38:07,122,3,26,220
660,393,10,2018-07-11 10:39:42,2018-08-03 10:39:42,111,23,23,914
661,219,9,2022-03-14 15:10:09,2022-04-04 15:10:09,107,3,24,506
662,149,3,2020-09-24 03:32:02,2020-10-11 03:32:02,30,25,15,155
663,396,3,2023-01-14 03:12:23,2023-01-28 03:12:23,159,3,90,725
664,258,2,2022-08-14 03:25:19,2022-08-31 03:25:19,58,2,12,297
665,440,5,2014-04-06 15:27:07,2014-04-29 15:27:07,144,2,21,633
666,487,10,2016-08-22 17:13:39,2016-09-13 17:13:39,13,18,70,661
667,365,2,2021-03-17 08:35:07,2021-04-08 08:35:07,149,13,87,423
668,415,6,2021-08-03 22:23:21,2021-08-21 22:23:21,41,7,15,845
669,56,10,2013-10-21 06:06:23,2013-11-13 06:06:23,152,2,66,158
670,344,4,2013-12-24 04:44:42,2014-01-08 04:44:42,50,11,51,988
671,373,4,2015-05-19 05:33:00,2015-06-10 05:33:00,25,15,20,240
672,221,7,2018-08-06 08:26:25,2018-09-01 08:26:25,126,2,39,998
673,365,2,2019-03-05 15:46:59,2019-04-02 15:46:59,124,3,2,879
674,112,9,2021-03-15 10:58:19,2021-04-08 10:58:19,145,3,80,118
675,260,8,2016-06-26 08:25:13,2016-07-24 08:25:13,75,2,42,833
676,16,2,2022-08-25 06:00:11,2022-09-21 06:00:11,62,24,27,801
677,12,4,2023-06-12 16:20:49,2023-06-28 16:20:49,70,26,34,607
678,221,1,2016-06-02 17:27:19,2016-06-21 17:27:19,127,3,33,916
679,244,7,2024-05-24 10:54:54,2024-06-15 10:54:54,89,2,92,508
680,178,3,2021-09-11 08:22:44,2021-10-02 08:22:44,92,23,84,471
681,116,2,2019-04-24 08:12:49,2019-05-10 08:12:49,97,25,96,214
682,202,1,2018-05-14 08:12:37,2018-05-29 08:12:37,51,22,64,983
683,258,2,2021-06-07 15:08:34,2021-07-01 15:08:34,24,21,86,763
684,29,6,2013-03-27 13:30:54,2013-04-22 13:30:54,198,29,89,774
685,500,1,2019-07-22 06:57:49,2019-08-12 06:57:49,49,25,74,627
686,441,4,2011-07-10 04:40:01,2011-07-30 04:40:01,16,14,52,891
687,12,1,2022-11-12 14:25:24,2022-12-03 14:25:24,89,20,78,288
688,468,10,2020-10-19 01:40:03,2020-11-08 01:40:03,102,13,88,620
689,441,3,2018-03-12 08:29:50,2018-03-29 08:29:50,197,8,28,707
690,31,1,2014-08-04 02:31:40,2014-08-25 02:31:40,127,4,96,698
691,268,1,2022-12-09 01:32:29,2022-12-28 01:32:29,7,19,64,888
692,34,5,2014-11-18 07:17:32,2014-12-16 07:17:32,168,2,72,431
693,128,3,2015-05-11 08:49:23,2015-05-28 08:49:23,56,10,28,865
694,410,7,2019-11-22 01:08:45,2019-12-06 01:08:45,87,29,69,797
