LogisticsID,SalesOrderID,ProductID,PlantID,WarehouseID,EmployeeID,CustomerID,QuantityShippedIn,QuantityShippedOut,ShippingInDatetime,ShippingOutDatetime,DeliveryMethod,DeliveryStatusID,DeliveryDatetime,ClosingDatetime
206,612,435,6,10,46,796,402,982,2021-01-22 11:58:26,2021-03-16 11:58:26,Sea,5,2021-03-27 11:58:26,
207,5604,225,4,5,39,656,48,848,2018-02-25 18:41:19,2018-04-10 18:41:19,Sea,1,2018-04-19 18:41:19,
208,1169,495,1,10,59,65,949,559,2018-02-08 13:42:12,2018-04-07 13:42:12,Air,1,2018-04-21 13:42:12,
209,5471,265,1,10,51,448,570,266,2012-07-17 04:36:27,2012-09-14 04:36:27,Land,1,2012-09-17 04:36:27,
210,8666,350,9,8,76,598,760,343,2015-04-17 22:19:52,2015-05-26 22:19:52,Land,5,2015-06-03 22:19:52,
211,4605,479,1,5,85,336,545,582,2014-04-27 20:04:25,2014-06-21 20:04:25,Air,1,2014-07-03 20:04:25,
212,2928,214,10,4,98,998,355,169,2011-08-13 23:52:54,2011-09-14 23:52:54,Air,4,2011-09-25 23:52:54,
213,9800,177,6,4,1,702,321,419,2020-04-27 00:13:03,2020-05-30 00:13:03,Air,1,2020-06-12 00:13:03,
214,9256,155,4,5,22,657,474,408,2013-11-30 13:18:01,2014-01-14 13:18:01,Land,3,2014-01-20 13:18:01,2014-02-09 13:18:01
215,6259,30,10,6,78,52,530,719,2014-09-22 16:53:54,2014-10-30 16:53:54,Air,5,2014-11-01 16:53:54,
216,7406,264,10,2,9,128,644,783,2022-11-30 07:55:31,2023-01-18 07:55:31,Land,2,2023-01-21 07:55:31,
217,6571,380,10,8,46,973,240,996,2016-12-17 20:26:32,2017-02-13 20:26:32,Air,5,2017-02-25 20:26:32,
218,3173,292,3,9,83,715,362,830,2011-07-13 04:34:11,2011-09-09 04:34:11,Sea,3,2011-09-13 04:34:11,2011-09-14 04:34:11
219,5137,479,8,7,101,820,933,592,2011-09-04 11:14:49,2011-10-30 11:14:49,Air,2,2011-11-01 11:14:49,
220,3936,45,3,2,62,6,968,202,2021-01-22 10:29:48,2021-03-14 10:29:48,Sea,5,2021-03-20 10:29:48,
221,8520,76,1,2,63,731,308,52,2014-09-21 12:45:00,2014-11-20 12:45:00,Sea,3,2014-12-01 12:45:00,2014-12-16 12:45:00
222,4738,403,4,1,54,953,319,293,2022-10-17 02:46:29,2022-12-08 02:46:29,Land,3,2022-12-18 02:46:29,2023-01-15 02:46:29
223,7924,295,8,4,96,108,607,210,2023-09-08 04:28:38,2023-10-30 04:28:38,Air,3,2023-11-05 04:28:38,2023-11-06 04:28:38
224,4368,41,9,3,70,556,693,381,2021-06-30 02:31:21,2021-08-24 02:31:21,Land,4,2021-08-30 02:31:21,
225,978,282,3,7,63,36,506,819,2016-06-07 02:39:05,2016-07-23 02:39:05,Air,1,2016-07-31 02:39:05,
226,9620,272,8,3,34,738,166,420,2015-05-06 14:33:37,2015-06-27 14:33:37,Air,4,2015-06-29 14:33:37,
227,5327,256,3,9,101,788,819,680,2020-09-02 22:14:50,2020-10-15 22:14:50,Air,1,2020-10-21 22:14:50,
228,2789,150,9,1,60,534,529,471,2021-08-19 09:30:48,2021-09-21 09:30:48,Land,4,2021-10-01 09:30:48,
229,644,334,9,3,36,407,966,299,2015-07-23 06:51:25,2015-09-14 06:51:25,Land,2,2015-09-23 06:51:25,
230,1752,271,6,2,101,779,213,168,2023-05-19 01:26:38,2023-07-18 01:26:38,Air,1,2023-07-22 01:26:38,
231,3203,151,3,1,57,794,539,324,2023-09-23 16:34:56,2023-11-06 16:34:56,Sea,4,2023-11-14 16:34:56,
232,2575,499,8,4,90,551,835,997,2018-02-19 11:15:46,2018-04-06 11:15:46,Land,1,2018-04-09 11:15:46,
233,978,343,7,3,79,577,399,707,2023-10-04 03:29:34,2023-11-11 03:29:34,Land,1,2023-11-20 03:29:34,
234,8581,84,1,8,83,685,802,521,2021-06-03 17:21:58,2021-07-13 17:21:58,Air,2,2021-07-27 17:21:58,
235,8268,390,9,9,88,694,608,45,2022-02-08 11:46:33,2022-03-20 11:46:33,Sea,5,2022-03-23 11:46:33,
236,4059,207,3,6,29,668,363,44,2024-01-24 16:57:56,2024-02-26 16:57:56,Air,1,2024-03-01 16:57:56,
237,4142,263,9,1,28,317,864,640,2023-10-07 11:00:58,2023-12-01 11:00:58,Air,1,2023-12-09 11:00:58,
238,1180,396,8,8,3,353,983,825,2024-01-15 05:08:27,2024-03-12 05:08:27,Air,2,2024-03-16 05:08:27,
239,8349,224,9,8,22,384,896,943,2013-01-06 05:58:33,2013-03-07 05:58:33,Land,1,2013-03-10 05:58:33,
240,2316,284,6,3,45,58,175,230,2014-04-24 07:18:21,2014-06-19 07:18:21,Sea,3,2014-06-24 07:18:21,2014-07-03 07:18:21
241,9540,355,9,6,92,970,200,891,2024-02-15 04:48:07,2024-03-29 04:48:07,Land,3,2024-04-01 04:48:07,2024-04-10 04:48:07
242,4309,335,2,9,100,920,569,51,2012-05-07 21:52:32,2012-06-15 21:52:32,Land,1,2012-06-19 21:52:32,
243,1937,400,9,10,97,283,674,152,2017-10-02 09:44:46,2017-11-19 09:44:46,Land,1,2017-11-27 09:44:46,
244,7740,460,6,3,56,277,808,481,2013-07-07 01:01:39,2013-08-22 01:01:39,Air,2,2013-08-26 01:01:39,
245,8134,369,8,10,5,432,486,633,2022-07-29 07:46:12,2022-09-16 07:46:12,Sea,1,2022-09-24 07:46:12,
246,1167,9,2,4,52,113,244,141,2011-05-04 20:52:09,2011-06-14 20:52:09,Air,2,2011-06-16 20:52:09,
247,2689,151,1,3,80,7,510,685,2012-07-24 01:33:50,2012-08-25 01:33:50,Air,1,2012-09-03 01:33:50,
248,6375,214,1,2,4,196,130,51,2024-01-19 06:31:26,2024-03-14 06:31:26,Air,5,2024-03-15 06:31:26,
249,6267,298,1,5,33,834,334,33,2023-08-14 11:22:26,2023-09-27 11:22:26,Land,2,2023-10-02 11:22:26,
250,3140,55,8,6,12,438,24,976,2013-07-16 02:17:33,2013-08-25 02:17:33,Sea,2,2013-09-02 02:17:33,
251,4207,299,7,10,50,75,268,862,2019-07-19 15:14:53,2019-09-09 15:14:53,Air,4,2019-09-16 15:14:53,
252,2889,474,3,3,25,924,931,656,2024-05-16 04:42:10,2024-07-11 04:42:10,Sea,5,2024-07-23 04:42:10,
253,7611,489,10,8,91,726,926,774,2010-10-02 16:21:54,2010-11-26 16:21:54,Sea,2,2010-11-28 16:21:54,
254,7752,224,7,2,101,966,46,965,2022-06-23 11:58:10,2022-08-01 11:58:10,Air,2,2022-08-15 11:58:10,
255,4060,143,7,7,12,237,357,556,2013-12-02 17:42:07,2014-01-10 17:42:07,Air,4,2014-01-21 17:42:07,
256,8150,407,6,4,31,620,735,827,2015-11-26 09:29:56,2016-01-01 09:29:56,Air,4,2016-01-11 09:29:56,
257,9156,489,7,2,50,766,503,543,2016-02-06 00:45:17,2016-03-21 00:45:17,Air,1,2016-03-25 00:45:17,
258,6729,132,8,2,41,487,72,265,2023-08-25 20:12:23,2023-10-19 20:12:23,Land,4,2023-10-26 20:12:23,
259,3069,353,10,6,67,938,127,169,2010-12-20 19:51:41,2011-02-07 19:51:41,Land,2,2011-02-09 19:51:41,
260,9739,81,4,2,10,47,598,946,2013-03-02 06:15:04,2013-04-21 06:15:04,Land,2,2013-05-03 06:15:04,
261,4504,243,10,1,19,788,794,708,2020-03-13 15:47:17,2020-04-16 15:47:17,Sea,4,2020-04-22 15:47:17,
262,7629,415,9,3,29,302,473,430,2011-10-17 03:09:42,2011-12-08 03:09:42,Air,4,2011-12-19 03:09:42,
263,3521,117,6,8,1,870,961,801,2022-07-08 02:00:46,2022-08-07 02:00:46,Land,3,2022-08-09 02:00:46,2022-08-14 02:00:46
264,2847,377,3,7,31,350,477,299,2013-12-07 23:44:30,2014-01-27 23:44:30,Land,2,2014-01-31 23:44:30,
265,6760,188,9,3,66,521,376,618,2011-10-31 15:13:18,2011-12-19 15:13:18,Sea,4,2011-12-31 15:13:18,
266,6154,91,3,8,60,442,551,942,2023-10-31 02:29:53,2023-12-06 02:29:53,Sea,1,2023-12-11 02:29:53,
267,6596,16,3,6,47,159,792,431,2010-09-29 17:30:16,2010-10-31 17:30:16,Land,2,2010-11-03 17:30:16,
268,800,353,9,6,42,750,256,25,2012-11-09 15:36:37,2012-12-22 15:36:37,Sea,1,2012-12-24 15:36:37,
269,3677,477,3,6,69,426,674,890,2014-02-16 15:50:57,2014-03-25 15:50:57,Land,4,2014-03-26 15:50:57,
270,540,424,7,5,49,255,983,29,2013-01-16 15:45:20,2013-02-28 15:45:20,Air,4,2013-03-11 15:45:20,
271,3218,348,7,9,99,600,969,580,2020-07-20 08:30:27,2020-08-30 08:30:27,Air,3,2020-09-01 08:30:27,2020-09-02 08:30:27
272,957,63,3,10,22,722,332,211,2024-07-29 07:01:47,2024-09-27 07:01:47,Air,4,2024-09-30 07:01:47,
273,6675,402,2,1,78,7,990,753,2014-02-05 11:13:41,2014-04-06 11:13:41,Air,3,2014-04-14 11:13:41,2014-04-21 11:13:41
274,3074,461,2,9,50,631,732,904,2014-08-14 20:53:08,2014-10-02 20:53:08,Sea,1,2014-10-03 20:53:08,
275,6466,36,5,1,27,537,589,383,2012-03-23 06:39:17,2012-05-01 06:39:17,Land,5,2012-05-07 06:39:17,
276,4963,292,1,4,88,312,393,226,2018-04-14 01:03:40,2018-05-17 01:03:40,Land,3,2018-05-19 01:03:40,2018-05-20 01:03:40
277,9732,246,5,9,87,298,856,585,2013-12-18 18:11:54,2014-01-28 18:11:54,Air,2,2014-02-02 18:11:54,
278,4499,121,1,1,72,148,203,953,2015-07-05 00:39:55,2015-08-12 00:39:55,Sea,2,2015-08-19 00:39:55,
279,5217,167,3,8,86,301,821,109,2011-11-01 07:17:31,2011-12-03 07:17:31,Air,4,2011-12-10 07:17:31,
280,278,109,8,2,74,373,171,649,2017-11-11 19:16:12,2017-12-31 19:16:12,Land,4,2018-01-06 19:16:12,
281,2379,81,1,5,71,23,891,759,2021-07-31 16:32:58,2021-09-16 16:32:58,Sea,5,2021-09-21 16:32:58,
282,139,188,9,8,32,257,837,548,2015-04-16 02:04:02,2015-05-30 02:04:02,Sea,1,2015-06-06 02:04:02,
283,3197,408,1,9,48,20,848,469,2018-08-05 13:52:09,2018-09-15 13:52:09,Air,3,2018-09-17 13:52:09,2018-09-25 13:52:09
284,2293,278,1,10,87,50,841,477,2019-09-29 18:58:12,2019-11-16 18:58:12,Land,4,2019-11-26 18:58:12,
285,833,142,3,3,95,780,496,654,2018-03-15 04:35:24,2018-04-30 04:35:24,Land,5,2018-05-10 04:35:24,
286,4832,8,8,6,11,422,11,15,2017-04-17 15:25:01,2017-06-12 15:25:01,Sea,1,2017-06-19 15:25:01,
287,9626,83,10,7,54,401,878,550,2013-01-11 18:29:35,2013-03-10 18:29:35,Sea,1,2013-03-18 18:29:35,
288,8855,258,5,7,41,242,895,961,2024-01-01 00:19:16,2024-02-04 00:19:16,Land,2,2024-02-06 00:19:16,
289,5215,248,9,7,34,105,583,499,2022-04-22 00:09:41,2022-06-15 00:09:41,Air,1,2022-06-26 00:09:41,
290,8856,374,4,5,83,744,77,576,2016-01-01 10:04:37,2016-02-02 10:04:37,Air,1,2016-02-13 10:04:37,
291,1736,488,7,8,56,811,980,823,2023-02-26 18:57:13,2023-04-12 18:57:13,Sea,4,2023-04-15 18:57:13,
292,1294,9,10,8,15,804,216,218,2017-10-19 09:01:58,2017-11-28 09:01:58,Air,5,2017-11-30 09:01:58,
293,4775,350,4,1,57,620,936,403,2014-04-10 07:26:34,2014-06-01 07:26:34,Sea,1,2014-06-12 07:26:34,
294,9082,33,1,3,35,203,593,86,2016-07-25 11:58:39,2016-09-12 11:58:39,Air,3,2016-09-17 11:58:39,2016-10-12 11:58:39
295,5841,395,7,3,76,459,621,621,2023-01-11 20:49:30,2023-02-13 20:49:30,Sea,4,2023-02-24 20:49:30,
296,2870,332,10,9,53,37,10,346,2017-11-11 06:03:13,2017-12-16 06:03:13,Sea,3,2017-12-23 06:03:13,2018-01-04 06:03:13
297,9148,418,1,5,27,7,201,981,2024-04-22 08:09:36,2024-05-25 08:09:36,Air,4,2024-06-02 08:09:36,
298,5840,417,9,4,84,630,5,138,2016-03-15 11:57:39,2016-04-24 11:57:39,Sea,2,2016-04-28 11:57:39,
299,8620,286,2,6,18,247,838,944,2012-03-15 06:27:48,2012-05-07 06:27:48,Land,1,2012-05-16 06:27:48,
300,585,450,3,4,100,679,813,250,2013-04-16 05:38:14,2013-05-23 05:38:14,Land,5,2013-05-24 05:38:14,
301,5168,196,4,6,5,593,621,161,2015-05-05 17:19:47,2015-06-04 17:19:47,Sea,4,2015-06-10 17:19:47,
302,3357,177,3,2,9,988,905,126,2018-07-13 07:10:50,2018-08-18 07:10:50,Air,5,2018-08-22 07:10:50,
303,6302,94,7,4,24,162,732,897,2021-02-18 05:46:59,2021-04-04 05:46:59,Land,1,2021-04-10 05:46:59,
304,8962,108,4,10,56,693,935,530,2016-12-28 05:20:50,2017-02-01 05:20:50,Air,5,2017-02-12 05:20:50,
305,1289,429,6,10,66,500,170,290,2012-05-19 08:33:16,2012-06-20 08:33:16,Sea,5,2012-07-03 08:33:16,
306,165,203,8,9,26,354,542,259,2012-05-04 00:12:21,2012-06-08 00:12:21,Sea,3,2012-06-11 00:12:21,2012-06-20 00:12:21
307,2517,364,8,3,49,225,72,272,2016-05-13 06:13:40,2016-06-14 06:13:40,Air,5,2016-06-17 06:13:40,
308,9619,479,4,9,76,482,333,630,2011-08-22 02:34:09,2011-10-13 02:34:09,Sea,3,2011-10-18 02:34:09,2011-11-16 02:34:09
309,2411,243,3,1,14,146,370,774,2011-11-29 16:47:41,2012-01-06 16:47:41,Land,3,2012-01-13 16:47:41,2012-01-31 16:47:41
310,7048,308,3,5,36,543,666,889,2014-12-21 00:16:20,2015-01-29 00:16:20,Land,2,2015-01-31 00:16:20,
311,1489,240,8,6,35,312,373,798,2016-12-18 00:30:30,2017-01-20 00:30:30,Sea,5,2017-01-23 00:30:30,
312,9836,146,1,2,52,473,191,830,2023-11-24 00:59:34,2024-01-11 00:59:34,Air,3,2024-01-16 00:59:34,2024-02-10 00:59:34
313,4023,260,1,2,53,129,505,619,2012-02-16 05:02:04,2012-03-24 05:02:04,Sea,5,2012-03-27 05:02:04,
314,4348,402,1,9,98,581,454,358,2017-07-26 21:36:43,2017-09-23 21:36:43,Sea,5,2017-09-26 21:36:43,
315,5611,39,4,2,13,813,263,406,2015-04-29 02:35:02,2015-06-05 02:35:02,Sea,5,2015-06-14 02:35:02,
316,5830,11,9,6,80,980,318,374,2014-10-24 06:35:26,2014-11-29 06:35:26,Air,3,2014-12-04 06:35:26,2014-12-16 06:35:26
317,9028,486,6,1,58,349,686,248,2024-01-01 13:41:44,2024-02-05 13:41:44,Land,5,2024-02-14 13:41:44,
318,4916,462,3,9,101,153,399,33,2020-11-22 08:10:57,2020-12-25 08:10:57,Sea,2,2020-12-29 08:10:57,
319,7667,44,9,6,80,162,67,619,2019-02-10 12:53:34,2019-03-22 12:53:34,Air,1,2019-03-23 12:53:34,
320,1486,200,10,8,35,248,68,695,2017-04-14 20:18:11,2017-05-26 20:18:11,Land,2,2017-05-28 20:18:11,
321,568,165,2,6,89,735,523,203,2019-02-10 19:38:08,2019-04-01 19:38:08,Air,5,2019-04-04 19:38:08,
322,6302,52,6,5,23,5,918,835,2015-09-06 06:21:15,2015-10-23 06:21:15,Sea,5,2015-11-03 06:21:15,
323,7083,334,8,9,70,757,47,501,2022-07-29 21:22:43,2022-09-23 21:22:43,Air,1,2022-09-30 21:22:43,
324,2642,101,8,10,74,294,873,860,2022-06-16 10:26:09,2022-08-03 10:26:09,Land,2,2022-08-07 10:26:09,
325,3023,143,9,8,10,371,802,844,2020-01-24 15:47:22,2020-02-23 15:47:22,Sea,1,2020-02-25 15:47:22,
326,506,42,6,2,93,427,868,414,2020-02-25 09:43:57,2020-04-07 09:43:57,Sea,2,2020-04-16 09:43:57,
327,8630,82,2,2,80,809,309,671,2012-04-02 22:40:44,2012-05-09 22:40:44,Air,1,2012-05-16 22:40:44,
328,1437,351,9,4,77,624,645,394,2023-12-05 17:17:37,2024-01-23 17:17:37,Air,2,2024-02-01 17:17:37,
329,7661,492,3,2,14,13,500,190,2019-10-31 03:24:13,2019-11-30 03:24:13,Sea,3,2019-12-05 03:24:13,2019-12-25 03:24:13
330,3043,56,1,5,42,214,409,888,2014-08-21 07:50:09,2014-10-04 07:50:09,Air,1,2014-10-11 07:50:09,
331,4762,217,9,8,51,341,286,355,2014-11-27 20:29:29,2015-01-15 20:29:29,Land,3,2015-01-26 20:29:29,2015-01-31 20:29:29
332,8149,15,8,5,40,624,904,588,2014-05-19 17:48:56,2014-06-25 17:48:56,Air,1,2014-07-08 17:48:56,
333,1726,220,5,3,54,391,781,8,2021-02-20 15:00:41,2021-03-26 15:00:41,Air,3,2021-03-28 15:00:41,2021-04-11 15:00:41
334,4282,490,10,6,1,707,878,756,2010-12-12 15:35:15,2011-01-12 15:35:15,Air,3,2011-01-25 15:35:15,2011-01-28 15:35:15
335,1488,254,7,9,36,405,468,624,2021-04-26 20:27:23,2021-06-17 20:27:23,Sea,5,2021-06-21 20:27:23,
336,4347,17,4,10,21,951,375,225,2018-01-05 17:44:41,2018-02-08 17:44:41,Land,4,2018-02-13 17:44:41,
337,9040,251,6,9,5,354,261,348,2023-05-09 14:59:14,2023-06-15 14:59:14,Land,4,2023-06-24 14:59:14,
338,7060,156,4,5,72,168,363,836,2012-02-17 20:46:56,2012-04-14 20:46:56,Air,1,2012-04-17 20:46:56,
339,5094,400,2,10,92,44,404,677,2017-02-24 19:44:37,2017-03-29 19:44:37,Land,1,2017-04-09 19:44:37,
340,5712,434,5,10,62,741,871,558,2020-07-20 17:21:23,2020-08-24 17:21:23,Sea,4,2020-09-07 17:21:23,
341,2634,428,9,10,25,86,768,977,2014-12-17 17:26:41,2015-02-03 17:26:41,Land,1,2015-02-06 17:26:41,
342,9569,437,4,2,76,290,824,386,2015-12-10 18:57:17,2016-01-18 18:57:17,Air,3,2016-02-01 18:57:17,2016-02-29 18:57:17
343,210,353,1,7,46,962,120,300,2024-03-26 02:19:11,2024-05-19 02:19:11,Sea,2,2024-06-02 02:19:11,
344,1490,287,8,10,81,285,113,40,2021-12-16 06:12:48,2022-02-09 06:12:48,Land,5,2022-02-17 06:12:48,
345,7303,139,7,3,15,28,975,565,2019-05-09 23:36:13,2019-06-30 23:36:13,Air,4,2019-07-14 23:36:13,
346,7649,327,5,6,66,499,960,838,2022-06-05 10:52:27,2022-07-12 10:52:27,Land,4,2022-07-25 10:52:27,
347,5517,241,8,9,25,81,720,821,2021-09-10 19:41:58,2021-10-12 19:41:58,Air,3,2021-10-18 19:41:58,2021-11-03 19:41:58
348,4748,35,9,8,48,321,179,943,2022-07-25 21:24:15,2022-09-05 21:24:15,Sea,1,2022-09-18 21:24:15,
349,5621,291,1,9,77,848,390,919,2016-08-26 11:41:31,2016-10-14 11:41:31,Sea,2,2016-10-27 11:41:31,
350,521,25,5,8,68,548,918,192,2014-04-19 14:48:26,2014-06-14 14:48:26,Air,5,2014-06-27 14:48:26,
351,4189,116,5,8,77,320,388,235,2016-11-10 13:06:12,2017-01-06 13:06:12,Air,1,2017-01-11 13:06:12,
352,9142,103,6,2,59,266,518,940,2023-08-10 22:02:21,2023-10-07 22:02:21,Sea,5,2023-10-08 22:02:21,
353,6981,231,4,4,38,780,652,920,2011-08-25 07:13:05,2011-10-03 07:13:05,Land,4,2011-10-06 07:13:05,
354,3702,108,3,7,12,881,743,853,2020-08-04 18:15:18,2020-09-13 18:15:18,Sea,2,2020-09-19 18:15:18,
355,2036,390,2,4,7,128,729,55,2024-09-05 12:39:08,2024-10-20 12:39:08,Sea,1,2024-10-23 12:39:08,
356,2524,435,2,8,27,901,190,364,2021-12-15 09:03:47,2022-01-16 09:03:47,Sea,2,2022-01-17 09:03:47,
357,3948,405,10,4,56,478,651,310,2013-05-23 05:14:26,2013-06-25 05:14:26,Land,3,2013-07-05 05:14:26,2013-07-10 05:14:26
358,1529,13,2,1,56,589,441,45,2019-07-01 19:27:11,2019-08-19 19:27:11,Sea,4,2019-08-28 19:27:11,
359,2110,489,3,6,41,716,563,261,2012-12-15 02:12:06,2013-01-15 02:12:06,Sea,4,2013-01-17 02:12:06,
360,7857,405,3,5,76,859,381,836,2012-02-11 23:16:27,2012-03-23 23:16:27,Land,1,2012-04-02 23:16:27,
361,5073,122,6,4,61,514,714,652,2022-10-21 16:46:39,2022-11-21 16:46:39,Land,2,2022-11-30 16:46:39,
362,1753,254,3,10,63,291,45,891,2019-02-01 06:13:56,2019-03-14 06:13:56,Land,3,2019-03-26 06:13:56,2019-04-14 06:13:56
363,8845,374,7,6,6,709,19,55,2018-10-01 14:59:21,2018-11-15 14:59:21,Air,1,2018-11-22 14:59:21,
364,7870,164,5,10,79,503,887,580,2020-03-01 06:58:17,2020-04-30 06:58:17,Air,4,2020-05-02 06:58:17,
365,5702,343,5,6,22,955,429,62,2014-03-22 10:03:57,2014-05-09 10:03:57,Sea,1,2014-05-16 10:03:57,
366,689,53,2,10,90,732,548,722,2015-04-08 04:31:59,2015-05-25 04:31:59,Land,2,2015-05-30 04:31:59,
367,2907,291,6,7,7,68,500,197,2015-08-19 13:34:34,2015-10-04 13:34:34,Air,5,2015-10-09 13:34:34,
368,3120,137,1,7,19,889,121,254,2021-12-25 15:47:39,2022-02-11 15:47:39,Air,2,2022-02-20 15:47:39,
369,5117,415,3,2,49,251,275,21,2015-07-24 04:34:55,2015-08-26 04:34:55,Sea,1,2015-09-08 04:34:55,
370,6719,464,4,1,82,470,286,452,2010-11-27 14:24:56,2011-01-26 14:24:56,Sea,5,2011-01-29 14:24:56,
371,6328,405,5,1,52,646,914,411,2022-12-03 09:59:28,2023-01-31 09:59:28,Air,3,2023-02-14 09:59:28,2023-03-13 09:59:28
372,9092,147,4,7,83,222,596,441,2011-09-27 00:14:16,2011-11-02 00:14:16,Air,5,2011-11-12 00:14:16,
373,9181,440,6,8,99,405,540,905,2019-11-07 16:35:25,2019-12-18 16:35:25,Sea,3,2019-12-28 16:35:25,2020-01-05 16:35:25
374,5651,498,5,6,18,251,514,959,2019-10-05 17:55:53,2019-11-27 17:55:53,Sea,4,2019-12-01 17:55:53,
375,1090,273,7,9,27,857,407,190,2013-08-25 07:03:46,2013-10-09 07:03:46,Land,5,2013-10-20 07:03:46,
376,607,216,2,8,21,866,732,54,2020-10-08 04:03:35,2020-11-29 04:03:35,Sea,5,2020-12-02 04:03:35,
377,5706,241,1,5,84,392,234,264,2013-07-10 00:44:35,2013-08-13 00:44:35,Sea,1,2013-08-17 00:44:35,
378,3548,242,5,2,101,999,219,966,2015-02-27 11:00:00,2015-04-18 11:00:00,Air,1,2015-04-22 11:00:00,
379,6301,162,5,10,97,993,210,280,2013-08-05 04:57:09,2013-09-16 04:57:09,Land,3,2013-09-22 04:57:09,2013-10-19 04:57:09
380,7721,106,2,6,90,432,97,98,2016-11-25 01:04:47,2017-01-18 01:04:47,Air,3,2017-01-20 01:04:47,2017-02-18 01:04:47
381,5589,77,2,3,24,747,17,293,2019-01-28 02:38:31,2019-03-03 02:38:31,Land,2,2019-03-16 02:38:31,
382,4668,71,5,10,19,167,265,360,2020-08-07 18:43:31,2020-09-27 18:43:31,Sea,4,2020-09-28 18:43:31,
383,1370,487,8,5,102,563,272,66,2013-08-16 04:53:15,2013-09-30 04:53:15,Air,4,2013-10-10 04:53:15,
384,3210,281,3,4,36,605,548,524,2014-06-13 05:04:30,2014-07-28 05:04:30,Land,3,2014-08-01 05:04:30,2014-08-26 05:04:30
385,8024,320,5,10,96,150,668,956,2011-06-20 15:59:29,2011-08-11 15:59:29,Land,4,2011-08-13 15:59:29,
386,8667,491,5,6,81,488,167,623,2013-01-04 09:21:08,2013-02-25 09:21:08,Land,2,2013-03-04 09:21:08,
387,921,182,5,1,1,268,374,929,2011-03-28 22:05:13,2011-05-11 22:05:13,Sea,4,2011-05-13 22:05:13,
388,8776,357,2,7,58,591,554,273,2021-03-27 05:48:35,2021-05-17 05:48:35,Sea,5,2021-05-20 05:48:35,
389,6246,178,3,3,47,700,846,754,2016-08-26 05:39:31,2016-10-02 05:39:31,Sea,4,2016-10-15 05:39:31,
390,1905,103,4,3,22,394,34,304,2023-10-22 21:57:45,2023-12-18 21:57:45,Air,1,2023-12-22 21:57:45,
391,8203,320,5,9,25,649,394,838,2013-08-01 01:49:25,2013-09-22 01:49:25,Air,2,2013-09-27 01:49:25,
392,7240,340,1,10,63,794,787,110,2021-11-26 18:40:48,2022-01-01 18:40:48,Land,3,2022-01-11 18:40:48,2022-02-05 18:40:48
393,9135,74,6,1,59,206,842,202,2012-10-20 13:53:45,2012-12-01 13:53:45,Sea,5,2012-12-15 13:53:45,
394,8210,246,5,7,82,359,672,626,2022-07-04 13:09:38,2022-08-15 13:09:38,Land,1,2022-08-19 13:09:38,
395,8199,48,7,5,24,28,424,278,2014-05-25 11:59:51,2014-07-03 11:59:51,Sea,3,2014-07-09 11:59:51,2014-07-23 11:59:51
396,7996,500,2,3,42,287,187,874,2015-10-26 16:26:57,2015-11-30 16:26:57,Air,2,2015-12-10 16:26:57,
397,9094,204,4,9,33,742,823,469,2023-03-03 05:16:56,2023-04-21 05:16:56,Land,4,2023-05-01 05:16:56,
398,6391,259,5,10,9,548,352,864,2020-12-28 21:28:56,2021-02-25 21:28:56,Air,5,2021-03-03 21:28:56,
399,9612,120,10,8,54,92,196,687,2021-06-17 01:09:02,2021-08-11 01:09:02,Air,3,2021-08-19 01:09:02,2021-08-26 01:09:02
400,5245,499,6,10,24,333,748,146,2020-03-12 16:05:08,2020-04-26 16:05:08,Land,1,2020-05-03 16:05:08,
401,944,345,5,10,98,297,232,555,2014-10-17 10:53:41,2014-12-15 10:53:41,Land,4,2014-12-23 10:53:41,
402,6523,145,2,8,22,495,150,39,2021-08-21 00:50:42,2021-09-21 00:50:42,Land,3,2021-09-28 00:50:42,2021-10-02 00:50:42
403,98,339,8,10,26,58,614,260,2022-08-21 12:27:43,2022-10-15 12:27:43,Air,2,2022-10-27 12:27:43,
404,9321,301,8,2,51,589,625,210,2017-04-11 07:26:23,2017-06-01 07:26:23,Air,1,2017-06-04 07:26:23,
405,778,289,10,4,23,639,496,767,2015-08-30 10:43:25,2015-10-07 10:43:25,Land,2,2015-10-21 10:43:25,
406,5388,487,6,9,62,57,669,72,2012-08-07 11:38:39,2012-09-24 11:38:39,Land,3,2012-09-29 11:38:39,2012-10-27 11:38:39
407,6761,390,5,2,45,753,440,282,2017-01-31 04:26:42,2017-03-29 04:26:42,Sea,3,2017-04-07 04:26:42,2017-04-11 04:26:42
408,6274,466,4,3,85,374,114,403,2021-11-08 10:41:53,2021-12-09 10:41:53,Sea,4,2021-12-22 10:41:53,
409,6253,285,3,9,81,24,150,568,2020-11-17 10:21:51,2021-01-14 10:21:51,Sea,4,2021-01-26 10:21:51,
410,5909,74,4,7,92,561,694,363,2024-05-12 02:50:28,2024-07-03 02:50:28,Air,5,2024-07-17 02:50:28,
411,1862,236,6,3,20,124,132,171,2014-09-13 13:29:41,2014-10-30 13:29:41,Air,2,2014-11-08 13:29:41,
412,6974,349,5,1,37,400,160,563,2016-10-14 15:31:10,2016-12-04 15:31:10,Sea,1,2016-12-13 15:31:10,
413,854,63,3,2,98,345,960,865,2015-01-11 00:26:20,2015-03-06 00:26:20,Air,1,2015-03-19 00:26:20,
