AllowanceID,EmployeeID,AllowanceType,Amount,AllowanceDate,Comment
530,8,salary,1022.29,2011-07-15 00:31:15,
531,8,salary,1356.9,2011-09-30 00:31:15,
532,8,annual bonus,5871.06,2011-12-15 00:31:15,
533,8,salary,1078.6,2011-12-30 00:31:15,
534,8,salary,1789.13,2012-03-30 00:31:15,
535,8,salary,1714.37,2012-06-15 00:31:15,
536,8,training,6052.95,2012-07-01 00:31:15,
537,8,salary,1163.58,2012-11-30 00:31:15,
538,8,annual bonus,9726.13,2012-12-15 00:31:15,
539,8,salary,1065.05,2013-02-15 00:31:15,
540,8,salary,2300.47,2013-03-15 00:31:15,
541,8,training,5832.17,2013-07-01 00:31:15,
542,8,salary,2446.04,2013-08-30 00:31:15,
543,8,salary,1718.47,2013-11-15 00:31:15,
544,8,annual bonus,8429.8,2013-12-15 00:31:15,
545,8,salary,1735.4,2014-05-30 00:31:15,
546,8,training,4293.96,2014-07-01 00:31:15,
547,8,salary,1121.19,2014-08-15 00:31:15,
548,8,annual bonus,5328.35,2014-12-15 00:31:15,
549,8,salary,1412.52,2015-01-30 00:31:15,
550,8,salary,1822.53,2015-05-15 00:31:15,
551,8,training,7978.51,2015-07-01 00:31:15,
552,8,salary,1795.84,2015-10-30 00:31:15,
553,8,annual bonus,8026.53,2015-12-15 00:31:15,
554,8,salary,1148.77,2016-01-15 00:31:15,
555,8,salary,2279.19,2016-04-15 00:31:15,
556,8,training,7075.85,2016-07-01 00:31:15,
557,8,salary,2081.26,2016-07-15 00:31:15,
558,8,salary,1677.33,2016-09-30 00:31:15,
559,8,annual bonus,6694.32,2016-12-15 00:31:15,
560,8,salary,1680.25,2016-12-30 00:31:15,
561,8,salary,1142.63,2017-06-30 00:31:15,
562,8,training,6660.43,2017-07-01 00:31:15,
563,8,salary,1561.45,2017-09-15 00:31:15,
564,8,salary,2384.48,2017-12-15 00:31:15,
565,8,annual bonus,9158.03,2017-12-15 00:31:15,
566,8,salary,1139.85,2018-03-30 00:31:15,
567,8,salary,2108.19,2018-06-15 00:31:15,
568,8,training,6225.48,2018-07-01 00:31:15,
569,8,salary,1879.7,2018-11-30 00:31:15,
570,8,annual bonus,6647.9,2018-12-15 00:31:15,
571,8,salary,1183.35,2019-02-15 00:31:15,
572,8,salary,1998.01,2019-03-15 00:31:15,
573,8,training,7472.37,2019-07-01 00:31:15,
574,8,salary,2081.59,2019-08-30 00:31:15,
575,8,salary,1900.62,2019-11-15 00:31:15,
576,8,annual bonus,7889.01,2019-12-15 00:31:15,
577,8,salary,1319.11,2020-05-15 00:31:15,
578,8,training,4896.98,2020-07-01 00:31:15,
579,8,salary,1162.33,2020-10-30 00:31:15,
580,8,annual bonus,6837.44,2020-12-15 00:31:15,
581,8,salary,2143.91,2021-01-15 00:31:15,
582,8,salary,2210.83,2021-04-30 00:31:15,
583,8,training,7898.19,2021-07-01 00:31:15,
584,8,salary,2227.64,2021-07-30 00:31:15,
585,8,salary,,2021-10-15 00:31:15,leave
586,8,annual bonus,5144.74,2021-12-15 00:31:15,
587,8,salary,1409.91,2022-04-15 00:31:15,
588,8,training,7686.15,2022-07-01 00:31:15,
589,8,salary,1526.54,2022-07-15 00:31:15,
590,8,salary,1214.88,2022-09-30 00:31:15,
591,8,annual bonus,5347.86,2022-12-15 00:31:15,
592,8,salary,2111.45,2022-12-30 00:31:15,
593,8,salary,1137.64,2023-06-30 00:31:15,
594,8,training,5504.78,2023-07-01 00:31:15,
595,8,salary,1680.47,2023-09-15 00:31:15,
596,8,salary,1467.46,2023-12-15 00:31:15,
597,8,annual bonus,9706.1,2023-12-15 00:31:15,
598,8,salary,1894.34,2024-03-15 00:31:15,
599,8,training,4622.32,2024-07-01 00:31:15,
600,8,salary,,2024-08-30 00:31:15,sick
601,9,salary,1408.15,2010-10-15 00:31:15,
602,9,annual bonus,7427.82,2010-12-15 00:31:15,
603,9,salary,1663.07,2011-04-15 00:31:15,
604,9,training,7019.77,2011-07-01 00:31:15,
605,9,salary,1170.73,2011-07-15 00:31:15,
606,9,salary,1424.87,2011-09-30 00:31:15,
607,9,annual bonus,7432.68,2011-12-15 00:31:15,
608,9,salary,,2011-12-30 00:31:15,leave
609,9,salary,2476.67,2012-03-30 00:31:15,
610,9,salary,1306.63,2012-06-15 00:31:15,
611,9,training,7069.4,2012-07-01 00:31:15,
612,9,salary,2146.24,2012-11-30 00:31:15,
613,9,annual bonus,5599.8,2012-12-15 00:31:15,
614,9,salary,1746.08,2013-02-15 00:31:15,
615,9,salary,1193.78,2013-03-15 00:31:15,
616,9,training,4920.44,2013-07-01 00:31:15,
617,9,salary,1838.09,2013-08-30 00:31:15,
618,9,salary,1531.25,2013-11-15 00:31:15,
619,9,annual bonus,8709.46,2013-12-15 00:31:15,
620,9,salary,1654.33,2014-05-30 00:31:15,
621,9,training,4311.45,2014-07-01 00:31:15,
622,9,salary,1469.59,2014-08-15 00:31:15,
623,9,annual bonus,7021.71,2014-12-15 00:31:15,
624,9,salary,1960.21,2015-01-30 00:31:15,
625,9,salary,1607.55,2015-05-15 00:31:15,
626,9,training,4687.49,2015-07-01 00:31:15,
627,9,salary,2421.42,2015-10-30 00:31:15,
628,9,annual bonus,8447.36,2015-12-15 00:31:15,
629,9,salary,1542.78,2016-01-15 00:31:15,
630,9,salary,1158.79,2016-04-15 00:31:15,
631,9,training,5601.8,2016-07-01 00:31:15,
632,9,salary,1117.97,2016-07-15 00:31:15,
633,9,salary,2118.71,2016-09-30 00:31:15,
634,9,annual bonus,8894.81,2016-12-15 00:31:15,
635,9,salary,1114.57,2016-12-30 00:31:15,
636,9,salary,1795.91,2017-06-30 00:31:15,
637,9,training,7104.91,2017-07-01 00:31:15,
638,9,salary,1526.65,2017-09-15 00:31:15,
639,9,salary,1968.16,2017-12-15 00:31:15,
640,9,annual bonus,5513.92,2017-12-15 00:31:15,
641,9,salary,1383.95,2018-03-30 00:31:15,
642,9,salary,1229.3,2018-06-15 00:31:15,
643,9,training,4301.41,2018-07-01 00:31:15,
644,9,salary,2426.94,2018-11-30 00:31:15,
645,9,annual bonus,7319.3,2018-12-15 00:31:15,
646,9,salary,1845.6,2019-02-15 00:31:15,
647,9,salary,2021.7,2019-03-15 00:31:15,
648,9,training,6571.97,2019-07-01 00:31:15,
649,9,salary,2479.8,2019-08-30 00:31:15,
650,9,salary,2456.46,2019-11-15 00:31:15,
651,9,annual bonus,7198.37,2019-12-15 00:31:15,
652,9,salary,1703.38,2020-05-15 00:31:15,
653,9,training,7185.32,2020-07-01 00:31:15,
654,9,salary,1887.13,2020-10-30 00:31:15,
655,9,annual bonus,5370.88,2020-12-15 00:31:15,
656,9,salary,,2021-01-15 00:31:15,leave
657,9,salary,2247.54,2021-04-30 00:31:15,
658,9,training,7457,2021-07-01 00:31:15,
659,9,salary,2282.94,2021-07-30 00:31:15,
660,9,salary,1760.6,2021-10-15 00:31:15,
661,9,annual bonus,7771.03,2021-12-15 00:31:15,
662,9,salary,2187.73,2022-04-15 00:31:15,
663,9,training,5798.93,2022-07-01 00:31:15,
664,9,salary,2214.72,2022-07-15 00:31:15,
665,9,salary,1482.29,2022-09-30 00:31:15,
666,9,annual bonus,5754.15,2022-12-15 00:31:15,
667,9,salary,1092.81,2022-12-30 00:31:15,
668,9,salary,2348.69,2023-06-30 00:31:15,
669,9,training,6857.26,2023-07-01 00:31:15,
670,9,salary,1756.82,2023-09-15 00:31:15,
671,9,salary,1371.62,2023-12-15 00:31:15,
672,9,annual bonus,7196.67,2023-12-15 00:31:15,
673,9,salary,1784.12,2024-03-15 00:31:15,
674,9,training,5491.41,2024-07-01 00:31:15,
675,9,salary,1424.34,2024-08-30 00:31:15,
676,10,salary,1507.55,2010-10-15 00:31:15,
677,10,annual bonus,8945.35,2010-12-15 00:31:15,
678,10,salary,1970.96,2011-04-15 00:31:15,
679,10,training,4378.02,2011-07-01 00:31:15,
680,10,salary,2017.57,2011-07-15 00:31:15,
681,10,salary,2085.6,2011-09-30 00:31:15,
682,10,annual bonus,9530.81,2011-12-15 00:31:15,
683,10,salary,2309.92,2011-12-30 00:31:15,
684,10,salary,1874.11,2012-03-30 00:31:15,
685,10,salary,1524.73,2012-06-15 00:31:15,
686,10,training,6793.92,2012-07-01 00:31:15,
687,10,salary,1587.94,2012-11-30 00:31:15,
688,10,annual bonus,9689.07,2012-12-15 00:31:15,
689,10,salary,1464.37,2013-02-15 00:31:15,
690,10,salary,2187.49,2013-03-15 00:31:15,
691,10,training,6680.47,2013-07-01 00:31:15,
692,10,salary,2243.44,2013-08-30 00:31:15,
693,10,salary,2028.12,2013-11-15 00:31:15,
694,10,annual bonus,8229.48,2013-12-15 00:31:15,
695,10,salary,1635.11,2014-05-30 00:31:15,
696,10,training,5450.39,2014-07-01 00:31:15,
697,10,salary,1270.39,2014-08-15 00:31:15,
698,10,annual bonus,9737.39,2014-12-15 00:31:15,
699,10,salary,1729.41,2015-01-30 00:31:15,
700,10,salary,1206.35,2015-05-15 00:31:15,
701,10,training,7377.71,2015-07-01 00:31:15,
702,10,salary,1151.71,2015-10-30 00:31:15,
703,10,annual bonus,9174.76,2015-12-15 00:31:15,
704,10,salary,,2016-01-15 00:31:15,leave
705,10,salary,2314.59,2016-04-15 00:31:15,
706,10,training,6388.99,2016-07-01 00:31:15,
707,10,salary,1231.38,2016-07-15 00:31:15,
708,10,salary,2039.27,2016-09-30 00:31:15,
709,10,annual bonus,9512.38,2016-12-15 00:31:15,
710,10,salary,,2016-12-30 00:31:15,leave
711,10,salary,2014.54,2017-06-30 00:31:15,
712,10,training,5776.79,2017-07-01 00:31:15,
713,10,salary,1427.39,2017-09-15 00:31:15,
714,10,salary,1673.39,2017-12-15 00:31:15,
715,10,annual bonus,6547.03,2017-12-15 00:31:15,
716,10,salary,2212.94,2018-03-30 00:31:15,
717,10,salary,2252.67,2018-06-15 00:31:15,
718,10,training,7788.52,2018-07-01 00:31:15,
719,10,salary,2476.66,2018-11-30 00:31:15,
720,10,annual bonus,6408.58,2018-12-15 00:31:15,
721,10,salary,1572.81,2019-02-15 00:31:15,
722,10,salary,2449.4,2019-03-15 00:31:15,
723,10,training,7205.04,2019-07-01 00:31:15,
724,10,salary,1207.6,2019-08-30 00:31:15,
725,10,salary,1961.77,2019-11-15 00:31:15,
726,10,annual bonus,7772.15,2019-12-15 00:31:15,
727,10,salary,1153.88,2020-05-15 00:31:15,
728,10,training,7404.66,2020-07-01 00:31:15,
729,10,salary,1427.59,2020-10-30 00:31:15,
730,10,annual bonus,6363.68,2020-12-15 00:31:15,
731,10,salary,2357.96,2021-01-15 00:31:15,
732,10,salary,1656.21,2021-04-30 00:31:15,
733,10,training,4888.15,2021-07-01 00:31:15,
734,10,salary,1676.69,2021-07-30 00:31:15,
735,10,salary,1040.01,2021-10-15 00:31:15,
736,10,annual bonus,7509.53,2021-12-15 00:31:15,
737,10,salary,1353.67,2022-04-15 00:31:15,
738,10,training,5499.65,2022-07-01 00:31:15,
739,10,salary,1042.28,2022-07-15 00:31:15,
740,10,salary,2258.76,2022-09-30 00:31:15,
741,10,annual bonus,8956.11,2022-12-15 00:31:15,
742,10,salary,1206.4,2022-12-30 00:31:15,
743,10,salary,2244.64,2023-06-30 00:31:15,
744,10,training,4555.17,2023-07-01 00:31:15,
745,10,salary,2058.3,2023-09-15 00:31:15,
746,10,salary,1007.88,2023-12-15 00:31:15,
747,10,annual bonus,6279.36,2023-12-15 00:31:15,
748,10,salary,2252.44,2024-03-15 00:31:15,
749,10,training,6908.94,2024-07-01 00:31:15,
750,10,salary,1791.66,2024-08-30 00:31:15,
751,11,salary,1432.15,2010-10-15 00:31:15,
752,11,annual bonus,5238.7,2010-12-15 00:31:15,
753,11,salary,1629.74,2011-04-15 00:31:15,
754,11,training,5828.45,2011-07-01 00:31:15,
755,11,salary,1166.29,2011-07-15 00:31:15,
756,11,salary,,2011-09-30 00:31:15,sick
757,11,annual bonus,8592,2011-12-15 00:31:15,
758,11,salary,,2011-12-30 00:31:15,leave
759,11,salary,1360.85,2012-03-30 00:31:15,
760,11,salary,1996.56,2012-06-15 00:31:15,
761,11,training,7898.62,2012-07-01 00:31:15,
762,11,salary,1101.52,2012-11-30 00:31:15,
763,11,annual bonus,7536.13,2012-12-15 00:31:15,
764,11,salary,2482.5,2013-02-15 00:31:15,
765,11,salary,1585.68,2013-03-15 00:31:15,
766,11,training,6542.68,2013-07-01 00:31:15,
767,11,salary,2471.56,2013-08-30 00:31:15,
768,11,salary,1024.36,2013-11-15 00:31:15,
769,11,annual bonus,6723.67,2013-12-15 00:31:15,
770,11,salary,2099.41,2014-05-30 00:31:15,
771,11,training,7086.01,2014-07-01 00:31:15,
772,11,salary,2102.78,2014-08-15 00:31:15,
773,11,annual bonus,5221.63,2014-12-15 00:31:15,
774,11,salary,1819.02,2015-01-30 00:31:15,
775,11,salary,1262.63,2015-05-15 00:31:15,
776,11,training,5858.49,2015-07-01 00:31:15,
777,11,salary,2043.08,2015-10-30 00:31:15,
778,11,annual bonus,9056.68,2015-12-15 00:31:15,
779,11,salary,1094.65,2016-01-15 00:31:15,
780,11,salary,1686.52,2016-04-15 00:31:15,
781,11,training,4175.23,2016-07-01 00:31:15,
782,11,salary,,2016-07-15 00:31:15,leave
783,11,salary,1773.08,2016-09-30 00:31:15,
784,11,annual bonus,7714.61,2016-12-15 00:31:15,
785,11,salary,1379.97,2016-12-30 00:31:15,
786,11,salary,1286.66,2017-06-30 00:31:15,
787,11,training,7123.37,2017-07-01 00:31:15,
788,11,salary,2298.7,2017-09-15 00:31:15,
789,11,salary,1186.71,2017-12-15 00:31:15,
790,11,annual bonus,9446.54,2017-12-15 00:31:15,
791,11,salary,2114.96,2018-03-30 00:31:15,
792,11,salary,1579.97,2018-06-15 00:31:15,
793,11,training,5984.81,2018-07-01 00:31:15,
794,11,salary,1746.29,2018-11-30 00:31:15,
795,11,annual bonus,7595.86,2018-12-15 00:31:15,
796,11,salary,2201.72,2019-02-15 00:31:15,
797,11,salary,1118.39,2019-03-15 00:31:15,
798,11,training,7289.37,2019-07-01 00:31:15,
799,11,salary,1818.21,2019-08-30 00:31:15,
800,11,salary,1120.1,2019-11-15 00:31:15,
801,11,annual bonus,6532.17,2019-12-15 00:31:15,
802,11,salary,1903.93,2020-05-15 00:31:15,
803,11,training,6759.06,2020-07-01 00:31:15,
804,11,salary,,2020-10-30 00:31:15,leave
805,11,annual bonus,8073.64,2020-12-15 00:31:15,
806,11,salary,1652.41,2021-01-15 00:31:15,
807,11,salary,2187.22,2021-04-30 00:31:15,
808,11,training,6684.74,2021-07-01 00:31:15,
809,11,salary,1609.32,2021-07-30 00:31:15,
810,11,salary,2124.85,2021-10-15 00:31:15,
811,11,annual bonus,5155.67,2021-12-15 00:31:15,
812,11,salary,2273,2022-04-15 00:31:15,
813,11,training,5752.69,2022-07-01 00:31:15,
814,11,salary,1189.35,2022-07-15 00:31:15,
815,11,salary,1967.74,2022-09-30 00:31:15,
816,11,annual bonus,9746.39,2022-12-15 00:31:15,
817,11,salary,1048.58,2022-12-30 00:31:15,
818,11,salary,1674.88,2023-06-30 00:31:15,
819,11,training,5775.76,2023-07-01 00:31:15,
820,11,salary,1115.33,2023-09-15 00:31:15,
821,11,salary,1550.42,2023-12-15 00:31:15,
822,11,annual bonus,6393.17,2023-12-15 00:31:15,
823,11,salary,,2024-03-15 00:31:15,sick
824,11,training,5996.18,2024-07-01 00:31:15,
825,11,salary,1580.48,2024-08-30 00:31:15,
826,12,salary,1392.67,2010-10-15 00:31:15,
827,12,annual bonus,7230.92,2010-12-15 00:31:15,
828,12,salary,2494.55,2011-04-15 00:31:15,
829,12,training,7665.92,2011-07-01 00:31:15,
830,12,salary,1736.8,2011-07-15 00:31:15,
831,12,salary,2279.24,2011-09-30 00:31:15,
832,12,annual bonus,9492.5,2011-12-15 00:31:15,
833,12,salary,1667.67,2011-12-30 00:31:15,
834,12,salary,2022.89,2012-03-30 00:31:15,
835,12,salary,1479.38,2012-06-15 00:31:15,
836,12,training,4259.76,2012-07-01 00:31:15,
837,12,salary,1813.26,2012-11-30 00:31:15,
838,12,annual bonus,9255.96,2012-12-15 00:31:15,
839,12,salary,2067.71,2013-02-15 00:31:15,
840,12,salary,1956.55,2013-03-15 00:31:15,
841,12,training,6035.02,2013-07-01 00:31:15,
842,12,salary,1182.04,2013-08-30 00:31:15,
843,12,salary,1208.32,2013-11-15 00:31:15,
844,12,annual bonus,5131.39,2013-12-15 00:31:15,
845,12,salary,1831.03,2014-05-30 00:31:15,
846,12,training,7214.65,2014-07-01 00:31:15,
847,12,salary,1827.47,2014-08-15 00:31:15,
848,12,annual bonus,5430.99,2014-12-15 00:31:15,
849,12,salary,1463.94,2015-01-30 00:31:15,
850,12,salary,2078.3,2015-05-15 00:31:15,
851,12,training,7076.66,2015-07-01 00:31:15,
852,12,salary,2235.01,2015-10-30 00:31:15,
853,12,annual bonus,9860.93,2015-12-15 00:31:15,
854,12,salary,1963.51,2016-01-15 00:31:15,
855,12,salary,2020.16,2016-04-15 00:31:15,
856,12,training,7511.84,2016-07-01 00:31:15,
857,12,salary,2170.39,2016-07-15 00:31:15,
858,12,salary,1272.94,2016-09-30 00:31:15,
859,12,annual bonus,7162.66,2016-12-15 00:31:15,
860,12,salary,2366.07,2016-12-30 00:31:15,
861,12,salary,1186.24,2017-06-30 00:31:15,
862,12,training,4658.63,2017-07-01 00:31:15,
863,12,salary,1483.99,2017-09-15 00:31:15,
864,12,salary,1519.03,2017-12-15 00:31:15,
865,12,annual bonus,9473.73,2017-12-15 00:31:15,
866,12,salary,2268.9,2018-03-30 00:31:15,
867,12,salary,1952.59,2018-06-15 00:31:15,
868,12,training,4500.68,2018-07-01 00:31:15,
869,12,salary,1454.24,2018-11-30 00:31:15,
870,12,annual bonus,7512.36,2018-12-15 00:31:15,
871,12,salary,1252.95,2019-02-15 00:31:15,
872,12,salary,1231.29,2019-03-15 00:31:15,
873,12,training,6882.53,2019-07-01 00:31:15,
874,12,salary,1907.71,2019-08-30 00:31:15,
875,12,salary,1845.43,2019-11-15 00:31:15,
876,12,annual bonus,5141.84,2019-12-15 00:31:15,
877,12,salary,1068.19,2020-05-15 00:31:15,
878,12,training,6307.08,2020-07-01 00:31:15,
879,12,salary,1976.69,2020-10-30 00:31:15,
880,12,annual bonus,7082.52,2020-12-15 00:31:15,
881,12,salary,1958.49,2021-01-15 00:31:15,
882,12,salary,1940.75,2021-04-30 00:31:15,
883,12,training,7826.6,2021-07-01 00:31:15,
884,12,salary,1724.42,2021-07-30 00:31:15,
885,12,salary,2027.49,2021-10-15 00:31:15,
886,12,annual bonus,5364.79,2021-12-15 00:31:15,
887,12,salary,1089.87,2022-04-15 00:31:15,
888,12,training,5937,2022-07-01 00:31:15,
889,12,salary,1306.03,2022-07-15 00:31:15,
890,12,salary,1468.87,2022-09-30 00:31:15,
891,12,annual bonus,8670.26,2022-12-15 00:31:15,
892,12,salary,2291.17,2022-12-30 00:31:15,
893,12,salary,1196.15,2023-06-30 00:31:15,
894,12,training,6246.6,2023-07-01 00:31:15,
895,12,salary,1478.67,2023-09-15 00:31:15,
896,12,salary,1401.21,2023-12-15 00:31:15,
897,12,annual bonus,5483.96,2023-12-15 00:31:15,
898,12,salary,1435.32,2024-03-15 00:31:15,
899,12,training,6461.51,2024-07-01 00:31:15,
900,12,salary,1372.41,2024-08-30 00:31:15,
901,13,salary,1239.55,2010-10-15 00:31:15,
902,13,annual bonus,7887.86,2010-12-15 00:31:15,
903,13,salary,1469.07,2011-04-15 00:31:15,
904,13,training,5993.06,2011-07-01 00:31:15,
905,13,salary,1772.09,2011-07-15 00:31:15,
906,13,salary,,2011-09-30 00:31:15,leave
907,13,annual bonus,7526.72,2011-12-15 00:31:15,
908,13,salary,2450.03,2011-12-30 00:31:15,
909,13,salary,1529.34,2012-03-30 00:31:15,
910,13,salary,1742.34,2012-06-15 00:31:15,
911,13,training,6617.04,2012-07-01 00:31:15,
912,13,salary,1705.88,2012-11-30 00:31:15,
913,13,annual bonus,9235.01,2012-12-15 00:31:15,
914,13,salary,1646.39,2013-02-15 00:31:15,
915,13,salary,2091.26,2013-03-15 00:31:15,
916,13,training,5463.75,2013-07-01 00:31:15,
917,13,salary,1600.87,2013-08-30 00:31:15,
918,13,salary,1291.98,2013-11-15 00:31:15,
919,13,annual bonus,5367.59,2013-12-15 00:31:15,
920,13,salary,1756.38,2014-05-30 00:31:15,
921,13,training,5118.88,2014-07-01 00:31:15,
922,13,salary,2483.64,2014-08-15 00:31:15,
923,13,annual bonus,5593.94,2014-12-15 00:31:15,
924,13,salary,2462.62,2015-01-30 00:31:15,
925,13,salary,2192.35,2015-05-15 00:31:15,
926,13,training,7755.79,2015-07-01 00:31:15,
927,13,salary,2132.45,2015-10-30 00:31:15,
928,13,annual bonus,7545.1,2015-12-15 00:31:15,
929,13,salary,,2016-01-15 00:31:15,sick
930,13,salary,2070.39,2016-04-15 00:31:15,
931,13,training,6077.33,2016-07-01 00:31:15,
932,13,salary,1223.41,2016-07-15 00:31:15,
933,13,salary,1209.67,2016-09-30 00:31:15,
934,13,annual bonus,6592.33,2016-12-15 00:31:15,
935,13,salary,1589.43,2016-12-30 00:31:15,
936,13,salary,2263.9,2017-06-30 00:31:15,
937,13,training,6029.26,2017-07-01 00:31:15,
938,13,salary,1764.57,2017-09-15 00:31:15,
939,13,salary,1844.39,2017-12-15 00:31:15,
940,13,annual bonus,5083.17,2017-12-15 00:31:15,
941,13,salary,1496.86,2018-03-30 00:31:15,
942,13,salary,1624.81,2018-06-15 00:31:15,
943,13,training,7595.07,2018-07-01 00:31:15,
944,13,salary,2308.15,2018-11-30 00:31:15,
945,13,annual bonus,7983.95,2018-12-15 00:31:15,
946,13,salary,1398.3,2019-02-15 00:31:15,
947,13,salary,2458.09,2019-03-15 00:31:15,
948,13,training,4910.17,2019-07-01 00:31:15,
949,13,salary,1077.03,2019-08-30 00:31:15,
950,13,salary,1786.35,2019-11-15 00:31:15,
951,13,annual bonus,8872.26,2019-12-15 00:31:15,
952,13,salary,1570.29,2020-05-15 00:31:15,
953,13,training,4968.79,2020-07-01 00:31:15,
954,13,salary,1858.86,2020-10-30 00:31:15,
955,13,annual bonus,5953.73,2020-12-15 00:31:15,
956,13,salary,1661.56,2021-01-15 00:31:15,
957,13,salary,1619.44,2021-04-30 00:31:15,
958,13,training,6007.28,2021-07-01 00:31:15,
959,13,salary,1917.22,2021-07-30 00:31:15,
960,13,salary,2272.57,2021-10-15 00:31:15,
961,13,annual bonus,8528.17,2021-12-15 00:31:15,
962,13,salary,1778.02,2022-04-15 00:31:15,
963,13,training,7992.49,2022-07-01 00:31:15,
964,13,salary,1717.56,2022-07-15 00:31:15,
965,13,salary,2435.03,2022-09-30 00:31:15,
966,13,annual bonus,7665.1,2022-12-15 00:31:15,
967,13,salary,1819.41,2022-12-30 00:31:15,
968,13,salary,2301.48,2023-06-30 00:31:15,
969,13,training,7214.61,2023-07-01 00:31:15,
970,13,salary,1396.54,2023-09-15 00:31:15,
971,13,salary,2436.01,2023-12-15 00:31:15,
972,13,annual bonus,6492.2,2023-12-15 00:31:15,
973,13,salary,2412.23,2024-03-15 00:31:15,
974,13,training,7084.7,2024-07-01 00:31:15,
975,13,salary,2057.35,2024-08-30 00:31:15,
976,14,salary,1733.5,2010-10-15 00:31:15,
977,14,annual bonus,7801.88,2010-12-15 00:31:15,
978,14,salary,2401.73,2011-04-15 00:31:15,
979,14,training,5151.16,2011-07-01 00:31:15,
980,14,salary,1860.22,2011-07-15 00:31:15,
981,14,salary,2343.64,2011-09-30 00:31:15,
982,14,annual bonus,6725.33,2011-12-15 00:31:15,
983,14,salary,2159.6,2011-12-30 00:31:15,
984,14,salary,1063.1,2012-03-30 00:31:15,
985,14,salary,1118.54,2012-06-15 00:31:15,
986,14,training,6623.89,2012-07-01 00:31:15,
987,14,salary,2121.01,2012-11-30 00:31:15,
988,14,annual bonus,9138.93,2012-12-15 00:31:15,
989,14,salary,1406.7,2013-02-15 00:31:15,
990,14,salary,1407.43,2013-03-15 00:31:15,
991,14,training,6963.56,2013-07-01 00:31:15,
992,14,salary,1358.92,2013-08-30 00:31:15,
993,14,salary,2357.78,2013-11-15 00:31:15,
994,14,annual bonus,6163.95,2013-12-15 00:31:15,
995,14,salary,1150.3,2014-05-30 00:31:15,
996,14,training,5889.62,2014-07-01 00:31:15,
997,14,salary,2021.79,2014-08-15 00:31:15,
998,14,annual bonus,9821.63,2014-12-15 00:31:15,
999,14,salary,2466.87,2015-01-30 00:31:15,
1000,14,salary,1979.34,2015-05-15 00:31:15,
1001,14,training,5902.8,2015-07-01 00:31:15,
1002,14,salary,1975.81,2015-10-30 00:31:15,
1003,14,annual bonus,6435.94,2015-12-15 00:31:15,
1004,14,salary,1428.12,2016-01-15 00:31:15,
1005,14,salary,2153.09,2016-04-15 00:31:15,
1006,14,training,4928.88,2016-07-01 00:31:15,
1007,14,salary,2108.03,2016-07-15 00:31:15,
1008,14,salary,1055.95,2016-09-30 00:31:15,
1009,14,annual bonus,7089.01,2016-12-15 00:31:15,
